V_pp,c_mu
19.970193740685545, 0.012577962577962565
21.997019374068554, 0.018814968814968802
23.994038748137108, 0.02713097713097712
26.02086438152012, 0.040644490644490605
27.98807749627422, 0.05363825363825364
30.01490312965723, 0.06715176715176718
31.98211624441133, 0.08222453222453224
34.00894187779434, 0.0972972972972973
36.00596125186289, 0.11444906444906444
38.00298062593144, 0.13212058212058211
40, 0.14927234927234928
