u,y
0.00000000e+00, 0.00000000e+00
1.11290179e-01, 1.00100096e-05
2.22577557e-01, 2.00200193e-05
3.33865136e-01, 3.00300289e-05
4.44859385e-01, 4.00400386e-05
5.56438267e-01, 5.00500464e-05
6.68017149e-01, 6.00600542e-05
7.79595494e-01, 7.00700621e-05
8.89912605e-01, 8.00800699e-05
1.00016880e+00, 9.00900777e-05
1.11042476e+00, 1.00100086e-04
1.21955156e+00, 1.10110093e-04
1.32647359e+00, 1.20120101e-04
1.43339491e+00, 1.30130109e-04
1.54031777e+00, 1.40140124e-04
1.64250135e+00, 1.50150139e-04
1.74439013e+00, 1.60160154e-04
1.84628725e+00, 1.70170169e-04
1.94533169e+00, 1.80180185e-04
2.04047418e+00, 1.90190200e-04
2.13556504e+00, 2.00200215e-04
2.23065805e+00, 2.10210230e-04
2.31702900e+00, 2.20220245e-04
2.40167141e+00, 2.30230260e-04
2.48631477e+00, 2.40240275e-04
2.57085466e+00, 2.50250276e-04
2.63496828e+00, 2.60260276e-04
2.69455862e+00, 2.70270277e-04
2.75414920e+00, 2.80280277e-04
2.81374025e+00, 2.90290278e-04
2.87333059e+00, 3.00300278e-04
2.91536045e+00, 3.10310279e-04
2.95247030e+00, 3.20320280e-04
2.98957992e+00, 3.30330280e-04
3.02592850e+00, 3.40340281e-04
3.06224298e+00, 3.50350281e-04
3.09162855e+00, 3.60360282e-04
3.09955597e+00, 3.70370282e-04
3.10748339e+00, 3.80380283e-04
3.11541057e+00, 3.90390283e-04
3.12333775e+00, 4.00400284e-04
3.13126469e+00, 4.10410285e-04
3.13942957e+00, 4.20420285e-04
3.13152361e+00, 4.30430286e-04
3.11494899e+00, 4.40440286e-04
3.09837461e+00, 4.50450287e-04
3.08179665e+00, 4.60460287e-04
3.06501436e+00, 4.70470288e-04
3.04822874e+00, 4.80480288e-04
3.03144360e+00, 4.90490289e-04
2.99936652e+00, 5.00500319e-04
2.96265912e+00, 5.10510348e-04
2.92631197e+00, 5.20520378e-04
2.88996410e+00, 5.30530408e-04
2.85361695e+00, 5.40540437e-04
2.81727004e+00, 5.50550467e-04
2.78092313e+00, 5.60560497e-04
2.73151660e+00, 5.70570526e-04
2.67673135e+00, 5.80580556e-04
2.62194610e+00, 5.90590585e-04
2.56716108e+00, 6.00600615e-04
2.51297688e+00, 6.10610645e-04
2.45956898e+00, 6.20620674e-04
2.40486145e+00, 6.30630704e-04
2.34836578e+00, 6.40640734e-04
2.29187036e+00, 6.50650763e-04
2.23537469e+00, 6.60660793e-04
2.17887878e+00, 6.70670823e-04
2.12211871e+00, 6.80680852e-04
2.06322598e+00, 6.90690882e-04
2.00447559e+00, 7.00700912e-04
1.94617391e+00, 7.10710941e-04
1.88787270e+00, 7.20720971e-04
1.82957184e+00, 7.30731001e-04
1.77127087e+00, 7.40741030e-04
1.71296990e+00, 7.50751060e-04
1.65466905e+00, 7.60761090e-04
1.59798849e+00, 7.70771119e-04
1.54943919e+00, 7.80781149e-04
1.50114059e+00, 7.90791179e-04
1.45275307e+00, 8.00801208e-04
1.40436530e+00, 8.10811238e-04
1.35597742e+00, 8.20821268e-04
1.30758989e+00, 8.30831297e-04
1.25920177e+00, 8.40841327e-04
1.21081364e+00, 8.50851357e-04
1.16836905e+00, 8.60861386e-04
1.12604964e+00, 8.70871416e-04
1.08373034e+00, 8.80881445e-04
1.04141092e+00, 8.90891475e-04
9.99091625e-01, 9.00901505e-04
9.56772447e-01, 9.10911534e-04
9.14686203e-01, 9.20921564e-04
8.73911262e-01, 9.30931594e-04
8.42607260e-01, 9.40941623e-04
8.15997779e-01, 9.50951653e-04
7.89388418e-01, 9.60961683e-04
7.62779117e-01, 9.70971712e-04
7.36169815e-01, 9.80981742e-04
7.09560633e-01, 9.90991713e-04
6.82951450e-01, 1.00100168e-03
6.56342328e-01, 1.01101166e-03
6.29733205e-01, 1.02102163e-03
6.03124321e-01, 1.03103160e-03
5.76515734e-01, 1.04104157e-03
5.55961490e-01, 1.05105154e-03
5.36690176e-01, 1.06106151e-03
5.17339468e-01, 1.07107149e-03
4.97923106e-01, 1.08108146e-03
4.78506744e-01, 1.09109143e-03
4.59090292e-01, 1.10110140e-03
4.39673990e-01, 1.11111137e-03
4.20257777e-01, 1.12112134e-03
4.00841594e-01, 1.13113131e-03
3.81425381e-01, 1.14114129e-03
3.62009197e-01, 1.15115126e-03
3.45908552e-01, 1.16116123e-03
3.32850426e-01, 1.17117120e-03
3.19792598e-01, 1.18118117e-03
3.06734711e-01, 1.19119114e-03
2.94642568e-01, 1.20120111e-03
2.82695830e-01, 1.21121109e-03
2.70749032e-01, 1.22122106e-03
2.58802235e-01, 1.23123103e-03
2.46855721e-01, 1.24124100e-03
2.34909207e-01, 1.25125097e-03
2.22962707e-01, 1.26126094e-03
2.11696610e-01, 1.27127091e-03
2.02876270e-01, 1.28128089e-03
1.94055945e-01, 1.29129086e-03
1.85235620e-01, 1.30130083e-03
1.76411003e-01, 1.31131080e-03
1.68373704e-01, 1.32132077e-03
1.60333082e-01, 1.33133074e-03
1.52292460e-01, 1.34134071e-03
1.44251600e-01, 1.35135069e-03
1.36210725e-01, 1.36136066e-03
1.29268646e-01, 1.37137063e-03
1.23857409e-01, 1.38138060e-03
1.18446171e-01, 1.39139057e-03
1.13034919e-01, 1.40140054e-03
1.07623674e-01, 1.41141051e-03
1.02212429e-01, 1.42142049e-03
9.71727222e-02, 1.43143046e-03
9.22018886e-02, 1.44144043e-03
8.72309655e-02, 1.45145040e-03
8.22600052e-02, 1.46146037e-03
7.84099996e-02, 1.47147034e-03
7.49782622e-02, 1.48148031e-03
7.15464875e-02, 1.49149029e-03
6.81147426e-02, 1.50150026e-03
6.46830276e-02, 1.51151023e-03
6.12513125e-02, 1.52152020e-03
5.78195900e-02, 1.53153017e-03
5.44195548e-02, 1.54154014e-03
5.12240380e-02, 1.55155011e-03
4.80285361e-02, 1.56156009e-03
4.57133166e-02, 1.57157006e-03
4.35020104e-02, 1.58158003e-03
4.12906855e-02, 1.59159000e-03
3.90793644e-02, 1.60159997e-03
3.68680283e-02, 1.61160994e-03
3.46566848e-02, 1.62161991e-03
3.24453451e-02, 1.63162989e-03
3.02339997e-02, 1.64163986e-03
2.80226562e-02, 1.65164983e-03
2.58292332e-02, 1.66165980e-03
2.44260207e-02, 1.67166977e-03
2.31238417e-02, 1.68167974e-03
2.18177252e-02, 1.69168971e-03
2.05110181e-02, 1.70169969e-03
1.92043111e-02, 1.71170966e-03
1.78976059e-02, 1.72171963e-03
1.65908970e-02, 1.73172960e-03
1.52841955e-02, 1.74173957e-03
