u,y
-2.15582065e-02, 3.60361347e-03
-2.15297453e-02, 3.61362356e-03
-2.15012897e-02, 3.62363365e-03
-2.14729272e-02, 3.63364373e-03
-2.14454643e-02, 3.64365382e-03
-2.14179978e-02, 3.65366391e-03
-2.13905349e-02, 3.66367400e-03
-2.13630684e-02, 3.67368408e-03
-2.13355999e-02, 3.68369417e-03
-2.13071592e-02, 3.69370426e-03
-2.12786607e-02, 3.70371435e-03
-2.12501641e-02, 3.71372444e-03
-2.12216675e-02, 3.72373452e-03
-2.11931691e-02, 3.73374461e-03
-2.11646743e-02, 3.74375470e-03
-2.11361758e-02, 3.75376479e-03
-2.11076830e-02, 3.76377488e-03
-2.10791882e-02, 3.77378496e-03
-2.10506953e-02, 3.78379505e-03
-2.10221913e-02, 3.79380514e-03
-2.09937021e-02, 3.80381523e-03
-2.09651999e-02, 3.81382531e-03
-2.09368337e-02, 3.82383540e-03
-2.09089089e-02, 3.83384549e-03
-2.08809860e-02, 3.84385558e-03
-2.08530668e-02, 3.85386567e-03
-2.08251402e-02, 3.86387575e-03
-2.07972191e-02, 3.87388584e-03
-2.07692962e-02, 3.88389593e-03
-2.07413770e-02, 3.89390602e-03
-2.07134522e-02, 3.90391611e-03
-2.06857100e-02, 3.91392596e-03
-2.06585918e-02, 3.92393582e-03
-2.06314698e-02, 3.93394567e-03
-2.06043459e-02, 3.94395553e-03
-2.05772240e-02, 3.95396538e-03
-2.05501039e-02, 3.96397524e-03
-2.05229763e-02, 3.97398509e-03
-2.04958562e-02, 3.98399495e-03
-2.04687361e-02, 3.99400480e-03
-2.04416141e-02, 4.00401466e-03
-2.04144921e-02, 4.01402451e-03
-2.03870852e-02, 4.02403437e-03
-2.03609616e-02, 4.03404422e-03
-2.03356147e-02, 4.04405408e-03
-2.03102715e-02, 4.05406393e-03
-2.02849265e-02, 4.06407379e-03
-2.02595834e-02, 4.07408364e-03
-2.02342365e-02, 4.08409350e-03
-2.02088915e-02, 4.09410335e-03
-2.01835483e-02, 4.10411321e-03
-2.01582033e-02, 4.11412306e-03
-2.01328583e-02, 4.12413292e-03
-2.01075152e-02, 4.13414277e-03
-2.00804416e-02, 4.14415263e-03
-2.00532079e-02, 4.15416248e-03
-2.00259760e-02, 4.16417234e-03
-1.99987423e-02, 4.17418219e-03
-1.99715085e-02, 4.18419205e-03
-1.99442785e-02, 4.19420190e-03
-1.99170448e-02, 4.20421176e-03
-1.98898166e-02, 4.21422161e-03
-1.98625829e-02, 4.22423147e-03
-1.98353473e-02, 4.23424132e-03
-1.98081173e-02, 4.24425118e-03
-1.97802242e-02, 4.25426103e-03
-1.97520740e-02, 4.26427089e-03
-1.97239239e-02, 4.27428074e-03
-1.96957737e-02, 4.28429060e-03
-1.96676254e-02, 4.29430045e-03
-1.96394771e-02, 4.30431031e-03
-1.96117312e-02, 4.31432016e-03
-1.95854791e-02, 4.32433002e-03
-1.95592307e-02, 4.33433987e-03
-1.95329748e-02, 4.34434973e-03
-1.95067208e-02, 4.35435958e-03
-1.94804706e-02, 4.36436944e-03
-1.94542166e-02, 4.37437929e-03
-1.94279663e-02, 4.38438915e-03
-1.94017142e-02, 4.39439900e-03
-1.93754621e-02, 4.40440886e-03
-1.93492137e-02, 4.41441871e-03
-1.93229616e-02, 4.42442857e-03
-1.92967094e-02, 4.43443842e-03
-1.92697644e-02, 4.44444828e-03
-1.92426462e-02, 4.45445813e-03
-1.92155316e-02, 4.46446799e-03
-1.91884171e-02, 4.47447784e-03
-1.91612989e-02, 4.48448770e-03
-1.91341825e-02, 4.49449755e-03
-1.91070735e-02, 4.50450741e-03
-1.90804377e-02, 4.51451726e-03
-1.90540589e-02, 4.52452712e-03
-1.90276820e-02, 4.53453697e-03
-1.90013051e-02, 4.54454683e-03
-1.89747103e-02, 4.55455668e-03
-1.89469010e-02, 4.56456654e-03
-1.89190917e-02, 4.57457639e-03
-1.88912824e-02, 4.58458625e-03
-1.88634712e-02, 4.59459610e-03
-1.88356601e-02, 4.60460596e-03
-1.88078508e-02, 4.61461581e-03
-1.87800415e-02, 4.62462567e-03
-1.87522322e-02, 4.63463552e-03
-1.87244173e-02, 4.64464538e-03
-1.86966062e-02, 4.65465523e-03
-1.86687969e-02, 4.66466509e-03
-1.86409876e-02, 4.67467494e-03
-1.86131764e-02, 4.68468480e-03
-1.85854696e-02, 4.69469465e-03
-1.85573958e-02, 4.70470451e-03
-1.85294226e-02, 4.71471436e-03
-1.85014512e-02, 4.72472422e-03
-1.84734780e-02, 4.73473407e-03
-1.84455086e-02, 4.74474393e-03
-1.84175391e-02, 4.75475378e-03
-1.83900427e-02, 4.76476364e-03
-1.83615908e-02, 4.77477349e-03
-1.83336195e-02, 4.78478335e-03
-1.83056481e-02, 4.79479320e-03
-1.82776768e-02, 4.80480306e-03
-1.82497054e-02, 4.81481291e-03
-1.82217360e-02, 4.82482277e-03
-1.81937572e-02, 4.83483262e-03
-1.81657895e-02, 4.84484248e-03
-1.81378182e-02, 4.85485233e-03
-1.81098469e-02, 4.86486219e-03
-1.80818755e-02, 4.87487204e-03
-1.80539656e-02, 4.88488190e-03
-1.80285461e-02, 4.89489175e-03
-1.80040747e-02, 4.90490161e-03
-1.79796070e-02, 4.91491146e-03
-1.79551374e-02, 4.92492132e-03
-1.79306697e-02, 4.93493117e-03
-1.79062001e-02, 4.94494103e-03
-1.78817324e-02, 4.95495088e-03
-1.78572629e-02, 4.96496074e-03
-1.78327952e-02, 4.97497059e-03
-1.78083256e-02, 4.98498045e-03
-1.77838560e-02, 4.99499030e-03
-1.77593865e-02, 5.00500016e-03
-1.77349187e-02, 5.01501001e-03
-1.77104510e-02, 5.02501987e-03
-1.76859777e-02, 5.03502972e-03
-1.76615100e-02, 5.04503958e-03
-1.76370423e-02, 5.05504943e-03
-1.76125728e-02, 5.06505929e-03
-1.75881051e-02, 5.07506914e-03
-1.75636336e-02, 5.08507900e-03
-1.75391678e-02, 5.09508885e-03
-1.75146982e-02, 5.10509871e-03
-1.74902286e-02, 5.11510856e-03
-1.74658019e-02, 5.12511842e-03
-1.74414385e-02, 5.13512827e-03
-1.74170732e-02, 5.14513813e-03
-1.73927099e-02, 5.15514798e-03
-1.73683465e-02, 5.16515784e-03
-1.73439812e-02, 5.17516769e-03
-1.73196141e-02, 5.18517755e-03
-1.72952525e-02, 5.19518740e-03
-1.72708891e-02, 5.20519726e-03
-1.72465220e-02, 5.21520711e-03
-1.72221567e-02, 5.22521697e-03
-1.71977952e-02, 5.23522682e-03
-1.71734300e-02, 5.24523668e-03
-1.71490647e-02, 5.25524653e-03
-1.71247013e-02, 5.26525639e-03
-1.71003379e-02, 5.27526625e-03
-1.70759726e-02, 5.28527610e-03
-1.70516092e-02, 5.29528596e-03
-1.70272458e-02, 5.30529581e-03
-1.70028806e-02, 5.31530567e-03
-1.69785172e-02, 5.32531552e-03
-1.69541538e-02, 5.33532538e-03
-1.69297904e-02, 5.34533523e-03
-1.69054270e-02, 5.35534509e-03
-1.68810636e-02, 5.36535494e-03
-1.68568511e-02, 5.37536480e-03
-1.68328751e-02, 5.38537465e-03
-1.68088954e-02, 5.39538451e-03
-1.67849213e-02, 5.40539436e-03
-1.67609528e-02, 5.41540422e-03
-1.67370215e-02, 5.42541407e-03
-1.67130884e-02, 5.43542393e-03
-1.66891534e-02, 5.44543378e-03
-1.66652221e-02, 5.45544364e-03
-1.66412890e-02, 5.46545349e-03
-1.66173559e-02, 5.47546335e-03
-1.65934227e-02, 5.48547320e-03
-1.65694896e-02, 5.49548306e-03
-1.65455565e-02, 5.50549291e-03
-1.65216234e-02, 5.51550277e-03
-1.64976921e-02, 5.52551262e-03
-1.64737590e-02, 5.53552248e-03
-1.64498240e-02, 5.54553233e-03
-1.64258908e-02, 5.55554219e-03
-1.64019577e-02, 5.56555204e-03
-1.63780227e-02, 5.57556190e-03
-1.63540896e-02, 5.58557175e-03
-1.63301583e-02, 5.59558161e-03
-1.63062252e-02, 5.60559146e-03
-1.62822939e-02, 5.61560132e-03
-1.62584595e-02, 5.62561117e-03
-1.62354298e-02, 5.63562103e-03
-1.62123982e-02, 5.64563088e-03
-1.61893703e-02, 5.65564074e-03
-1.61663387e-02, 5.66565059e-03
-1.61433108e-02, 5.67566045e-03
-1.61202792e-02, 5.68567030e-03
-1.60972513e-02, 5.69568016e-03
-1.60742216e-02, 5.70569001e-03
-1.60511900e-02, 5.71569987e-03
-1.60281584e-02, 5.72570972e-03
-1.60051286e-02, 5.73571958e-03
-1.59820970e-02, 5.74572943e-03
-1.59590691e-02, 5.75573929e-03
-1.59360375e-02, 5.76574914e-03
-1.59130078e-02, 5.77575900e-03
-1.58899780e-02, 5.78576885e-03
-1.58669464e-02, 5.79577871e-03
-1.58439185e-02, 5.80578856e-03
-1.58208758e-02, 5.81579842e-03
-1.57976858e-02, 5.82580827e-03
-1.57744940e-02, 5.83581813e-03
-1.57513041e-02, 5.84582798e-03
-1.57281142e-02, 5.85583784e-03
-1.57049242e-02, 5.86584769e-03
-1.56817324e-02, 5.87585755e-03
-1.56586971e-02, 5.88586740e-03
-1.56360772e-02, 5.89587726e-03
-1.56134535e-02, 5.90588711e-03
-1.55908326e-02, 5.91589697e-03
-1.55682089e-02, 5.92590682e-03
-1.55455861e-02, 5.93591668e-03
-1.55229634e-02, 5.94592653e-03
-1.55003378e-02, 5.95593639e-03
-1.54775232e-02, 5.96594624e-03
-1.54545568e-02, 5.97595610e-03
-1.54315885e-02, 5.98596595e-03
-1.54086240e-02, 5.99597581e-03
-1.53856575e-02, 6.00598566e-03
-1.53629258e-02, 6.01599552e-03
-1.53397303e-02, 6.02600537e-03
-1.53167602e-02, 6.03601523e-03
-1.52937956e-02, 6.04602508e-03
-1.52708311e-02, 6.05603494e-03
-1.52478646e-02, 6.06604479e-03
-1.52248992e-02, 6.07605465e-03
-1.52019328e-02, 6.08606450e-03
-1.51789654e-02, 6.09607436e-03
-1.51559990e-02, 6.10608421e-03
-1.51330354e-02, 6.11609407e-03
-1.51102915e-02, 6.12610392e-03
-1.50882415e-02, 6.13611378e-03
-1.50664058e-02, 6.14612363e-03
-1.50445718e-02, 6.15613349e-03
-1.50227379e-02, 6.16614334e-03
-1.50009040e-02, 6.17615320e-03
-1.49790710e-02, 6.18616305e-03
-1.49572371e-02, 6.19617291e-03
-1.49354022e-02, 6.20618276e-03
-1.49135683e-02, 6.21619262e-03
-1.48917316e-02, 6.22620247e-03
-1.48698958e-02, 6.23621233e-03
-1.48480609e-02, 6.24622218e-03
-1.48262279e-02, 6.25623204e-03
-1.48040745e-02, 6.26624189e-03
-1.47814043e-02, 6.27625175e-03
-1.47587340e-02, 6.28626160e-03
-1.47360656e-02, 6.29627146e-03
-1.47133963e-02, 6.30628131e-03
-1.46907289e-02, 6.31629117e-03
-1.46680586e-02, 6.32630102e-03
-1.46453902e-02, 6.33631088e-03
-1.46227209e-02, 6.34632073e-03
-1.46000506e-02, 6.35633059e-03
-1.45773813e-02, 6.36634044e-03
-1.45553835e-02, 6.37635030e-03
-1.45345032e-02, 6.38636015e-03
-1.45136258e-02, 6.39637001e-03
-1.44927464e-02, 6.40637986e-03
-1.44718681e-02, 6.41638972e-03
-1.44509897e-02, 6.42639957e-03
-1.44301103e-02, 6.43640943e-03
-1.44092329e-02, 6.44641928e-03
-1.43883545e-02, 6.45642914e-03
-1.43674752e-02, 6.46643899e-03
-1.43465959e-02, 6.47644885e-03
-1.43257175e-02, 6.48645870e-03
-1.43048391e-02, 6.49646856e-03
-1.42839607e-02, 6.50647841e-03
-1.42630823e-02, 6.51648827e-03
-1.42415650e-02, 6.52649812e-03
-1.42199788e-02, 6.53650798e-03
-1.41983926e-02, 6.54651783e-03
-1.41768064e-02, 6.55652769e-03
-1.41552212e-02, 6.56653754e-03
-1.41336359e-02, 6.57654740e-03
-1.41120516e-02, 6.58655725e-03
-1.40904645e-02, 6.59656711e-03
-1.40688801e-02, 6.60657696e-03
-1.40472939e-02, 6.61658682e-03
-1.40260728e-02, 6.62659667e-03
-1.40053220e-02, 6.63660653e-03
-1.39845703e-02, 6.64661638e-03
-1.39638176e-02, 6.65662624e-03
-1.39430668e-02, 6.66663609e-03
-1.39223132e-02, 6.67664595e-03
-1.39015652e-02, 6.68665580e-03
-1.38808107e-02, 6.69666566e-03
-1.38600590e-02, 6.70667551e-03
-1.38393082e-02, 6.71668537e-03
-1.38185564e-02, 6.72669522e-03
-1.37978047e-02, 6.73670508e-03
-1.37770530e-02, 6.74671493e-03
-1.37563022e-02, 6.75672479e-03
-1.37354545e-02, 6.76673464e-03
-1.37145650e-02, 6.77674450e-03
-1.36936754e-02, 6.78675435e-03
-1.36727830e-02, 6.79676421e-03
-1.36518944e-02, 6.80677406e-03
-1.36310011e-02, 6.81678392e-03
-1.36101134e-02, 6.82679377e-03
-1.35892238e-02, 6.83680363e-03
-1.35683324e-02, 6.84681349e-03
-1.35474410e-02, 6.85682334e-03
-1.35265496e-02, 6.86683320e-03
-1.35056600e-02, 6.87684305e-03
-1.34847714e-02, 6.88685291e-03
-1.34638818e-02, 6.89686276e-03
-1.34431683e-02, 6.90687262e-03
-1.34234298e-02, 6.91688247e-03
-1.34036914e-02, 6.92689233e-03
-1.33839510e-02, 6.93690218e-03
-1.33642135e-02, 6.94691204e-03
-1.33444741e-02, 6.95692189e-03
-1.33247366e-02, 6.96693175e-03
-1.33049982e-02, 6.97694160e-03
-1.32852588e-02, 6.98695146e-03
-1.32654710e-02, 6.99696131e-03
-1.32456105e-02, 7.00697117e-03
-1.32257491e-02, 7.01698102e-03
-1.32058896e-02, 7.02699088e-03
-1.31860264e-02, 7.03700073e-03
-1.31661668e-02, 7.04701059e-03
-1.31463055e-02, 7.05702044e-03
-1.31264441e-02, 7.06703030e-03
-1.31065864e-02, 7.07704015e-03
-1.30867232e-02, 7.08705001e-03
