u,y
3.74328047e-02, 1.57157006e-03
3.56778800e-02, 1.58158003e-03
3.39229405e-02, 1.59159000e-03
3.21680084e-02, 1.60159997e-03
3.04130577e-02, 1.61160994e-03
2.86581032e-02, 1.62161991e-03
2.69031525e-02, 1.63162989e-03
2.51481943e-02, 1.64163986e-03
2.33932436e-02, 1.65164983e-03
2.16527842e-02, 1.66165980e-03
2.05674954e-02, 1.67166977e-03
1.95665732e-02, 1.68167974e-03
1.85625739e-02, 1.69168971e-03
1.75581053e-02, 1.70169969e-03
1.65536348e-02, 1.71170966e-03
1.55491699e-02, 1.72171963e-03
1.45447049e-02, 1.73172960e-03
1.35402400e-02, 1.74173957e-03
1.25357769e-02, 1.75174954e-03
1.15313120e-02, 1.76175951e-03
1.05268490e-02, 1.77176949e-03
9.74351075e-03, 1.78177946e-03
9.13861953e-03, 1.79178943e-03
8.55971687e-03, 1.80179940e-03
7.98081513e-03, 1.81180937e-03
7.40191340e-03, 1.82181934e-03
6.82301261e-03, 1.83182932e-03
6.24671904e-03, 1.84183929e-03
5.66520728e-03, 1.85184926e-03
5.08630369e-03, 1.86185923e-03
4.50740056e-03, 1.87186920e-03
3.92850069e-03, 1.88187917e-03
3.34960129e-03, 1.89188914e-03
2.99647963e-03, 1.90189912e-03
2.64825439e-03, 1.91190909e-03
2.29880633e-03, 1.92191906e-03
1.94888760e-03, 1.93192903e-03
1.59896899e-03, 1.94193900e-03
1.24905026e-03, 1.95194897e-03
8.99127568e-04, 1.96195906e-03
5.49205753e-04, 1.97196915e-03
1.99284521e-04, 1.98197924e-03
-1.50636610e-04, 1.99198932e-03
-4.84674587e-04, 2.00199941e-03
-6.85772276e-04, 2.01200950e-03
-8.86869733e-04, 2.02201959e-03
-1.08796777e-03, 2.03202968e-03
-1.28906674e-03, 2.04203976e-03
-1.49016525e-03, 2.05204985e-03
-1.69126294e-03, 2.06205994e-03
-1.89102767e-03, 2.07207003e-03
-2.08844151e-03, 2.08208011e-03
-2.28585606e-03, 2.09209020e-03
-2.48327665e-03, 2.10210029e-03
-2.63886689e-03, 2.11211038e-03
-2.75272015e-03, 2.12212047e-03
-2.86657526e-03, 2.13213055e-03
-2.98043154e-03, 2.14214064e-03
-3.09428805e-03, 2.15215073e-03
-3.20814410e-03, 2.16216082e-03
-3.32206395e-03, 2.17217091e-03
-3.43599264e-03, 2.18218099e-03
-3.54992156e-03, 2.19219108e-03
-3.66385048e-03, 2.20220117e-03
-3.76521936e-03, 2.21221126e-03
-3.82548850e-03, 2.22222134e-03
-3.88575555e-03, 2.23223143e-03
-3.94602213e-03, 2.24224152e-03
-4.00720583e-03, 2.25225161e-03
-4.06908803e-03, 2.26226170e-03
-4.13097115e-03, 2.27227178e-03
-4.19285428e-03, 2.28228187e-03
-4.25473647e-03, 2.29229196e-03
-4.31661820e-03, 2.30230205e-03
-4.37850086e-03, 2.31231214e-03
-4.40881820e-03, 2.32232222e-03
-4.43807663e-03, 2.33233231e-03
-4.46733506e-03, 2.34234240e-03
-4.49659489e-03, 2.35235249e-03
-4.52585472e-03, 2.36236257e-03
-4.55511361e-03, 2.37237266e-03
-4.58437344e-03, 2.38238275e-03
-4.61363234e-03, 2.39239284e-03
-4.63975873e-03, 2.40240293e-03
-4.66392515e-03, 2.41241301e-03
-4.68020840e-03, 2.42242310e-03
-4.68681753e-03, 2.43243319e-03
-4.69374377e-03, 2.44244328e-03
-4.70188120e-03, 2.45245337e-03
-4.71001910e-03, 2.46246345e-03
-4.71815653e-03, 2.47247354e-03
-4.72629443e-03, 2.48248363e-03
-4.73443232e-03, 2.49249372e-03
-4.74256882e-03, 2.50250380e-03
-4.75070858e-03, 2.51251389e-03
-4.75884695e-03, 2.52252398e-03
-4.76698624e-03, 2.53253407e-03
-4.77257930e-03, 2.54254416e-03
-4.77206521e-03, 2.55255424e-03
-4.77155112e-03, 2.56256433e-03
-4.77103610e-03, 2.57257442e-03
-4.77052154e-03, 2.58258451e-03
-4.77000745e-03, 2.59259460e-03
-4.76562744e-03, 2.60260468e-03
-4.76035383e-03, 2.61261477e-03
-4.75508021e-03, 2.62262486e-03
-4.74980613e-03, 2.63263495e-03
-4.74453205e-03, 2.64264503e-03
-4.73925844e-03, 2.65265512e-03
-4.73332824e-03, 2.66266521e-03
-4.72430233e-03, 2.67267530e-03
-4.71527642e-03, 2.68268539e-03
-4.70625050e-03, 2.69269547e-03
-4.69722459e-03, 2.70270556e-03
-4.68803803e-03, 2.71271565e-03
-4.67917137e-03, 2.72272574e-03
-4.67014452e-03, 2.73273583e-03
-4.66111861e-03, 2.74274591e-03
-4.65095975e-03, 2.75275600e-03
-4.63824347e-03, 2.76276609e-03
-4.62552672e-03, 2.77277618e-03
-4.61280905e-03, 2.78278627e-03
-4.60009230e-03, 2.79279635e-03
-4.58728988e-03, 2.80280644e-03
-4.57295077e-03, 2.81281653e-03
-4.55861213e-03, 2.82282662e-03
-4.54427302e-03, 2.83283670e-03
-4.52993438e-03, 2.84284679e-03
-4.51559573e-03, 2.85285688e-03
-4.50125709e-03, 2.86286697e-03
-4.48691845e-03, 2.87287706e-03
-4.47257934e-03, 2.88288714e-03
-4.45824116e-03, 2.89289723e-03
-4.44390159e-03, 2.90290732e-03
-4.42956341e-03, 2.91291741e-03
-4.41256166e-03, 2.92292750e-03
-4.39519202e-03, 2.93293758e-03
-4.37782193e-03, 2.94294767e-03
-4.36045136e-03, 2.95295776e-03
-4.34367079e-03, 2.96296785e-03
-4.32702247e-03, 2.97297793e-03
-4.31037368e-03, 2.98298802e-03
-4.29378217e-03, 2.99299811e-03
-4.27707750e-03, 3.00300820e-03
-4.26042872e-03, 3.01301829e-03
-4.24378086e-03, 3.02302837e-03
-4.22713254e-03, 3.03303846e-03
-4.21048421e-03, 3.04304855e-03
-4.19383589e-03, 3.05305864e-03
-4.17718757e-03, 3.06306873e-03
-4.16053878e-03, 3.07307881e-03
-4.14388999e-03, 3.08308890e-03
-4.12724167e-03, 3.09309899e-03
-4.10903245e-03, 3.10310908e-03
-4.09068586e-03, 3.11311916e-03
-4.07233927e-03, 3.12312925e-03
-4.05473309e-03, 3.13313934e-03
-4.03787196e-03, 3.14314943e-03
-4.02101176e-03, 3.15315952e-03
-4.00415063e-03, 3.16316960e-03
-3.98728997e-03, 3.17317969e-03
-3.97042930e-03, 3.18318978e-03
-3.95356864e-03, 3.19319987e-03
-3.93670844e-03, 3.20320996e-03
-3.91984778e-03, 3.21322004e-03
-3.90298758e-03, 3.22323013e-03
-3.88612691e-03, 3.23324022e-03
-3.86926648e-03, 3.24325031e-03
-3.85240582e-03, 3.25326039e-03
-3.83554539e-03, 3.26327048e-03
-3.81868496e-03, 3.27328057e-03
-3.80182406e-03, 3.28329066e-03
-3.78496340e-03, 3.29330075e-03
-3.76810320e-03, 3.30331083e-03
-3.75124207e-03, 3.31332092e-03
-3.73304868e-03, 3.32333101e-03
-3.71487765e-03, 3.33334110e-03
-3.69770336e-03, 3.34335119e-03
-3.68052931e-03, 3.35336127e-03
-3.66335548e-03, 3.36337136e-03
-3.64618143e-03, 3.37338145e-03
-3.62900738e-03, 3.38339154e-03
-3.61183402e-03, 3.39340162e-03
-3.59461457e-03, 3.40341171e-03
-3.57729429e-03, 3.41342180e-03
-3.55997402e-03, 3.42343189e-03
-3.54265398e-03, 3.43344198e-03
-3.52533394e-03, 3.44345206e-03
-3.50801367e-03, 3.45346215e-03
-3.49069387e-03, 3.46347224e-03
-3.47337313e-03, 3.47348233e-03
-3.45605309e-03, 3.48349242e-03
-3.43873305e-03, 3.49350250e-03
-3.42141255e-03, 3.50351259e-03
-3.40409297e-03, 3.51352268e-03
-3.38677224e-03, 3.52353277e-03
-3.36945243e-03, 3.53354285e-03
-3.35288141e-03, 3.54355294e-03
-3.33645404e-03, 3.55356303e-03
-3.31922504e-03, 3.56357312e-03
-3.30126169e-03, 3.57358321e-03
-3.28329857e-03, 3.58359329e-03
-3.26533546e-03, 3.59360338e-03
-3.24737234e-03, 3.60361347e-03
-3.22940899e-03, 3.61362356e-03
-3.21144564e-03, 3.62363365e-03
-3.19348229e-03, 3.63364373e-03
-3.17551941e-03, 3.64365382e-03
-3.15755629e-03, 3.65366391e-03
-3.13959317e-03, 3.66367400e-03
-3.12162982e-03, 3.67368408e-03
-3.10366624e-03, 3.68369417e-03
-3.08570266e-03, 3.69370426e-03
-3.06773977e-03, 3.70371435e-03
-3.04977666e-03, 3.71372444e-03
-3.03181307e-03, 3.72373452e-03
-3.01384996e-03, 3.73374461e-03
-2.99683306e-03, 3.74375470e-03
-2.98050209e-03, 3.75376479e-03
-2.96417042e-03, 3.76377488e-03
-2.94783851e-03, 3.77378496e-03
-2.93150730e-03, 3.78379505e-03
-2.91421846e-03, 3.79380514e-03
-2.89643276e-03, 3.80381523e-03
-2.87864706e-03, 3.81382531e-03
-2.86086136e-03, 3.82383540e-03
-2.84307566e-03, 3.83384549e-03
-2.82528996e-03, 3.84385558e-03
-2.80750426e-03, 3.85386567e-03
-2.78971810e-03, 3.86387575e-03
-2.77193263e-03, 3.87388584e-03
-2.75414740e-03, 3.88389593e-03
-2.73636123e-03, 3.89390602e-03
-2.71857576e-03, 3.90391611e-03
-2.70079053e-03, 3.91392596e-03
-2.68300530e-03, 3.92393582e-03
-2.66522053e-03, 3.93394567e-03
-2.64743506e-03, 3.94395553e-03
-2.63093458e-03, 3.95396538e-03
-2.61488766e-03, 3.96397524e-03
-2.59884074e-03, 3.97398509e-03
-2.58279406e-03, 3.98399495e-03
-2.56674690e-03, 3.99400480e-03
-2.55069975e-03, 4.00401466e-03
-2.53465236e-03, 4.01402451e-03
-2.51860567e-03, 4.02403437e-03
-2.50255829e-03, 4.03404422e-03
-2.48651160e-03, 4.04405408e-03
-2.47000414e-03, 4.05406393e-03
-2.45329924e-03, 4.06407379e-03
-2.43659294e-03, 4.07408364e-03
-2.41988758e-03, 4.08409350e-03
-2.40318198e-03, 4.09410335e-03
-2.38647661e-03, 4.10411321e-03
-2.36977101e-03, 4.11412306e-03
-2.35306495e-03, 4.12413292e-03
-2.33635982e-03, 4.13414277e-03
-2.31965398e-03, 4.14415263e-03
-2.30294792e-03, 4.15416248e-03
-2.28624255e-03, 4.16417234e-03
-2.26960168e-03, 4.17418219e-03
-2.25298805e-03, 4.18419205e-03
-2.23637465e-03, 4.19420190e-03
-2.21976102e-03, 4.20421176e-03
-2.20314739e-03, 4.21422161e-03
-2.18653399e-03, 4.22423147e-03
-2.16992013e-03, 4.23424132e-03
-2.15330697e-03, 4.24425118e-03
-2.13669310e-03, 4.25426103e-03
-2.12007971e-03, 4.26427089e-03
-2.10346607e-03, 4.27428074e-03
-2.08685244e-03, 4.28429060e-03
-2.07023905e-03, 4.29430045e-03
-2.05362542e-03, 4.30431031e-03
-2.03701202e-03, 4.31432016e-03
-2.02039815e-03, 4.32433002e-03
-2.00378452e-03, 4.33433987e-03
-1.98717113e-03, 4.34434973e-03
-1.97055796e-03, 4.35435958e-03
-1.95394410e-03, 4.36436944e-03
-1.93731498e-03, 4.37437929e-03
-1.92028668e-03, 4.38438915e-03
-1.90364849e-03, 4.39439900e-03
-1.88730552e-03, 4.40440886e-03
-1.87091867e-03, 4.41441871e-03
-1.85453158e-03, 4.42442857e-03
-1.83814450e-03, 4.43443842e-03
-1.82175729e-03, 4.44444828e-03
-1.80537021e-03, 4.45445813e-03
-1.78898312e-03, 4.46446799e-03
-1.77259592e-03, 4.47447784e-03
-1.75620895e-03, 4.48448770e-03
-1.73982186e-03, 4.49449755e-03
-1.72343478e-03, 4.50450741e-03
-1.70704792e-03, 4.51451726e-03
-1.69066095e-03, 4.52452712e-03
-1.67427328e-03, 4.53453697e-03
-1.65788643e-03, 4.54454683e-03
-1.64149900e-03, 4.55455668e-03
-1.62511179e-03, 4.56456654e-03
-1.60872471e-03, 4.57457639e-03
-1.59233727e-03, 4.58458625e-03
-1.57595007e-03, 4.59459610e-03
-1.55911478e-03, 4.60460596e-03
-1.54225435e-03, 4.61461581e-03
-1.52539392e-03, 4.62462567e-03
-1.50853349e-03, 4.63463552e-03
-1.49167306e-03, 4.64464538e-03
-1.47481263e-03, 4.65465523e-03
-1.45795220e-03, 4.66466509e-03
-1.44109165e-03, 4.67467494e-03
-1.42423110e-03, 4.68468480e-03
-1.40737067e-03, 4.69469465e-03
-1.39027182e-03, 4.70470451e-03
-1.37273048e-03, 4.71471436e-03
-1.35518902e-03, 4.72472422e-03
-1.33764721e-03, 4.73473407e-03
-1.32010563e-03, 4.74474393e-03
-1.30256405e-03, 4.75475378e-03
-1.28502259e-03, 4.76476364e-03
-1.26748125e-03, 4.77477349e-03
-1.24993979e-03, 4.78478335e-03
-1.23239832e-03, 4.79479320e-03
-1.21485686e-03, 4.80480306e-03
-1.19898503e-03, 4.81481291e-03
-1.18434965e-03, 4.82482277e-03
-1.16971415e-03, 4.83483262e-03
-1.15507876e-03, 4.84484248e-03
-1.14044338e-03, 4.85485233e-03
-1.12580776e-03, 4.86486219e-03
-1.11117226e-03, 4.87487204e-03
-1.09653687e-03, 4.88488190e-03
-1.08190125e-03, 4.89489175e-03
-1.06726575e-03, 4.90490161e-03
-1.05263037e-03, 4.91491146e-03
-1.03749451e-03, 4.92492132e-03
-1.02335925e-03, 4.93493117e-03
-1.00872386e-03, 4.94494103e-03
-9.94088477e-04, 4.95495088e-03
-9.79453092e-04, 4.96496074e-03
-9.64817591e-04, 4.97497059e-03
-9.50182090e-04, 4.98498045e-03
-9.35546588e-04, 4.99499030e-03
-9.21200146e-04, 5.00500016e-03
-9.06859932e-04, 5.01501001e-03
-8.92519311e-04, 5.02501987e-03
-8.78178980e-04, 5.03502972e-03
-8.63838708e-04, 5.04503958e-03
-8.49498378e-04, 5.05504943e-03
-8.35157931e-04, 5.06505929e-03
-8.20817484e-04, 5.07506914e-03
-8.06010852e-04, 5.08507900e-03
-7.91168131e-04, 5.09508885e-03
-7.76325527e-04, 5.10509871e-03
-7.61482981e-04, 5.11510856e-03
-7.46640493e-04, 5.12511842e-03
-7.31797831e-04, 5.13512827e-03
-7.16955285e-04, 5.14513813e-03
-7.01839104e-04, 5.15514798e-03
-6.86699816e-04, 5.16515784e-03
-6.71560469e-04, 5.17516769e-03
-6.56421296e-04, 5.18517755e-03
-6.41282066e-04, 5.19518740e-03
-6.26142719e-04, 5.20519726e-03
-6.11003488e-04, 5.21520711e-03
-5.95864258e-04, 5.22521697e-03
-5.80724911e-04, 5.23522682e-03
-5.65585622e-04, 5.24523668e-03
-5.50446392e-04, 5.25524653e-03
-5.35307103e-04, 5.26525639e-03
-5.20167814e-04, 5.27526625e-03
-5.05028758e-04, 5.28527610e-03
-4.89889586e-04, 5.29528596e-03
-4.74750414e-04, 5.30529581e-03
-4.59611299e-04, 5.31530567e-03
-4.44472244e-04, 5.32531552e-03
-4.29333071e-04, 5.33532538e-03
-4.14203590e-04, 5.34533523e-03
-3.99278390e-04, 5.35534509e-03
-3.84353159e-04, 5.36535494e-03
-3.69427900e-04, 5.37536480e-03
-3.54502670e-04, 5.38537465e-03
-3.39577440e-04, 5.39538451e-03
-3.24652210e-04, 5.40539436e-03
-3.09727009e-04, 5.41540422e-03
-2.94801634e-04, 5.42541407e-03
-2.79876345e-04, 5.43542393e-03
-2.64951028e-04, 5.44543378e-03
-2.50025623e-04, 5.45544364e-03
-2.35100277e-04, 5.46545349e-03
-2.20174916e-04, 5.47546335e-03
-2.05249555e-04, 5.48547320e-03
-1.90324208e-04, 5.49548306e-03
-1.75398833e-04, 5.50549291e-03
-1.60473472e-04, 5.51550277e-03
-1.45548111e-04, 5.52551262e-03
-1.30622750e-04, 5.53552248e-03
-1.15697389e-04, 5.54553233e-03
-1.00772028e-04, 5.55554219e-03
-8.59649517e-05, 5.56555204e-03
-7.12267865e-05, 5.57556190e-03
-5.64886068e-05, 5.58557175e-03
-4.17505216e-05, 5.59558161e-03
-2.70125893e-05, 5.60559146e-03
-1.29574901e-05, 5.61560132e-03
9.57362317e-07, 5.62561117e-03
1.48720919e-05, 5.63562103e-03
2.87868243e-05, 5.64563088e-03
4.29739448e-05, 5.65564074e-03
5.79251573e-05, 5.66565059e-03
7.28763844e-05, 5.67566045e-03
8.78276041e-05, 5.68567030e-03
1.02778838e-04, 5.69568016e-03
1.17730058e-04, 5.70569001e-03
1.32681293e-04, 5.71569987e-03
1.47632512e-04, 5.72570972e-03
1.62583732e-04, 5.73571958e-03
1.77534952e-04, 5.74572943e-03
1.92486172e-04, 5.75573929e-03
2.07437406e-04, 5.76574914e-03
2.22388568e-04, 5.77575900e-03
2.37339787e-04, 5.78576885e-03
2.52291095e-04, 5.79577871e-03
2.67242605e-04, 5.80578856e-03
2.82194058e-04, 5.81579842e-03
2.97145569e-04, 5.82580827e-03
3.12097021e-04, 5.83581813e-03
3.27048503e-04, 5.84582798e-03
3.42000043e-04, 5.85583784e-03
3.56570090e-04, 5.86584769e-03
3.70743917e-04, 5.87585755e-03
3.84917716e-04, 5.88586740e-03
3.99091485e-04, 5.89587726e-03
4.13265254e-04, 5.90588711e-03
4.27439023e-04, 5.91589697e-03
4.41612792e-04, 5.92590682e-03
4.55786765e-04, 5.93591668e-03
4.69960913e-04, 5.94592653e-03
4.84134944e-04, 5.95593639e-03
4.98308975e-04, 5.96594624e-03
5.12482948e-04, 5.97595610e-03
5.26656979e-04, 5.98596595e-03
5.40830893e-04, 5.99597581e-03
5.55004925e-04, 6.00598566e-03
5.69178897e-04, 6.01599552e-03
5.83352987e-04, 6.02600537e-03
5.97526901e-04, 6.03601523e-03
6.11700932e-04, 6.04602508e-03
6.25993707e-04, 6.05603494e-03
6.40470302e-04, 6.06604479e-03
6.54946838e-04, 6.07605465e-03
6.69423491e-04, 6.08606450e-03
6.83899794e-04, 6.09607436e-03
6.98375923e-04, 6.10608421e-03
7.12729816e-04, 6.11609407e-03
7.26433704e-04, 6.12610392e-03
7.40137650e-04, 6.13611378e-03
7.53841538e-04, 6.14612363e-03
7.67545425e-04, 6.15613349e-03
7.81249313e-04, 6.16614334e-03
7.94953085e-04, 6.17615320e-03
8.08657031e-04, 6.18616305e-03
8.22360918e-04, 6.19617291e-03
8.36205785e-04, 6.20618276e-03
8.50722368e-04, 6.21619262e-03
8.65239068e-04, 6.22620247e-03
8.79755768e-04, 6.23621233e-03
8.94272467e-04, 6.24622218e-03
9.08656861e-04, 6.25623204e-03
9.23305808e-04, 6.26624189e-03
9.37822508e-04, 6.27625175e-03
9.52339033e-04, 6.28626160e-03
9.66855732e-04, 6.29627146e-03
9.81372315e-04, 6.30628131e-03
9.95889073e-04, 6.31629117e-03
1.01040595e-03, 6.32630102e-03
1.02492271e-03, 6.33631088e-03
1.03943970e-03, 6.34632073e-03
1.05395657e-03, 6.35633059e-03
1.06847356e-03, 6.36634044e-03
1.08252862e-03, 6.37635030e-03
1.09648064e-03, 6.38636015e-03
1.11043314e-03, 6.39637001e-03
1.12438528e-03, 6.40637986e-03
1.13833742e-03, 6.41638972e-03
1.15228910e-03, 6.42639957e-03
1.16624113e-03, 6.43640943e-03
1.18019280e-03, 6.44641928e-03
1.19414460e-03, 6.45642914e-03
1.20809651e-03, 6.46643899e-03
1.22204807e-03, 6.47644885e-03
1.23603153e-03, 6.48645870e-03
1.25009916e-03, 6.49646856e-03
1.26416679e-03, 6.50647841e-03
1.27823418e-03, 6.51648827e-03
1.29230157e-03, 6.52649812e-03
1.30636920e-03, 6.53650798e-03
1.32043660e-03, 6.54651783e-03
1.33450411e-03, 6.55652769e-03
1.34857162e-03, 6.56653754e-03
1.36263866e-03, 6.57654740e-03
1.37670571e-03, 6.58655725e-03
1.39077276e-03, 6.59656711e-03
1.40483980e-03, 6.60657696e-03
1.41890696e-03, 6.61658682e-03
1.43287750e-03, 6.62659667e-03
1.44612719e-03, 6.63660653e-03
1.45937642e-03, 6.64661638e-03
1.47262600e-03, 6.65662624e-03
1.48587534e-03, 6.66663609e-03
1.49912492e-03, 6.67664595e-03
1.51237426e-03, 6.68665580e-03
1.52562396e-03, 6.69666566e-03
1.53887318e-03, 6.70667551e-03
1.55212241e-03, 6.71668537e-03
1.56537176e-03, 6.72669522e-03
1.57862110e-03, 6.73670508e-03
1.59187021e-03, 6.74671493e-03
1.60511932e-03, 6.75672479e-03
1.61836832e-03, 6.76673464e-03
1.63161790e-03, 6.77674450e-03
1.64486677e-03, 6.78675435e-03
1.65811623e-03, 6.79676421e-03
1.67136500e-03, 6.80677406e-03
1.68461422e-03, 6.81678392e-03
1.69786345e-03, 6.82679377e-03
1.71111245e-03, 6.83680363e-03
1.72436179e-03, 6.84681349e-03
1.73761102e-03, 6.85682334e-03
1.75060797e-03, 6.86683320e-03
1.76332030e-03, 6.87684305e-03
1.77603238e-03, 6.88685291e-03
1.78874459e-03, 6.89686276e-03
1.80145656e-03, 6.90687262e-03
1.81417656e-03, 6.91688247e-03
1.82696176e-03, 6.92689233e-03
1.83974672e-03, 6.93690218e-03
1.85253192e-03, 6.94691204e-03
1.86531735e-03, 6.95692189e-03
1.87810231e-03, 6.96693175e-03
1.89088727e-03, 6.97694160e-03
1.90367259e-03, 6.98695146e-03
1.91645767e-03, 6.99696131e-03
1.92924286e-03, 7.00697117e-03
1.94202783e-03, 7.01698102e-03
1.95481302e-03, 7.02699088e-03
1.96759822e-03, 7.03700073e-03
1.98038318e-03, 7.04701059e-03
1.99316861e-03, 7.05702044e-03
2.00595311e-03, 7.06703030e-03
2.01873854e-03, 7.07704015e-03
2.03152350e-03, 7.08705001e-03
2.04430870e-03, 7.09705986e-03
2.05709366e-03, 7.10706972e-03
2.06987932e-03, 7.11707957e-03
2.08266429e-03, 7.12708943e-03
2.09544948e-03, 7.13709928e-03
2.10823445e-03, 7.14710914e-03
2.12101964e-03, 7.15711899e-03
2.13380507e-03, 7.16712885e-03
