u,y
-2.04839483e-02, 2.22222134e-03
-2.05340609e-02, 2.23223143e-03
-2.05746945e-02, 2.24224152e-03
-2.06153244e-02, 2.25225161e-03
-2.06559524e-02, 2.26226170e-03
-2.06965841e-02, 2.27227178e-03
-2.07377635e-02, 2.28228187e-03
-2.07790453e-02, 2.29229196e-03
-2.08203271e-02, 2.30230205e-03
-2.08616052e-02, 2.31231214e-03
-2.09028851e-02, 2.32232222e-03
-2.09441651e-02, 2.33233231e-03
-2.09854450e-02, 2.34234240e-03
-2.10267212e-02, 2.35235249e-03
-2.10656300e-02, 2.36236257e-03
-2.10777130e-02, 2.37237266e-03
-2.10897960e-02, 2.38238275e-03
-2.11018771e-02, 2.39239284e-03
-2.11139228e-02, 2.40240293e-03
-2.11252179e-02, 2.41241301e-03
-2.11365167e-02, 2.42242310e-03
-2.11478099e-02, 2.43243319e-03
-2.11591031e-02, 2.44244328e-03
-2.11704001e-02, 2.45245337e-03
-2.11816970e-02, 2.46246345e-03
-2.11929865e-02, 2.47247354e-03
-2.12042835e-02, 2.48248363e-03
-2.12155804e-02, 2.49249372e-03
-2.12268718e-02, 2.50250380e-03
-2.12285630e-02, 2.51251389e-03
-2.12224089e-02, 2.52252398e-03
-2.12162584e-02, 2.53253407e-03
-2.12101042e-02, 2.54254416e-03
-2.12039500e-02, 2.55255424e-03
-2.11977921e-02, 2.56256433e-03
-2.11916361e-02, 2.57257442e-03
-2.11854838e-02, 2.58258451e-03
-2.11793259e-02, 2.59259460e-03
-2.11731717e-02, 2.60260468e-03
-2.11670175e-02, 2.61261477e-03
-2.11608633e-02, 2.62262486e-03
-2.11547073e-02, 2.63263495e-03
-2.11485773e-02, 2.64264503e-03
-2.11424623e-02, 2.65265512e-03
-2.11271346e-02, 2.66266521e-03
-2.11110897e-02, 2.67267530e-03
-2.10939012e-02, 2.68268539e-03
-2.10767090e-02, 2.69269547e-03
-2.10595205e-02, 2.70270556e-03
-2.10423321e-02, 2.71271565e-03
-2.10251398e-02, 2.72272574e-03
-2.10079532e-02, 2.73273583e-03
-2.09907629e-02, 2.74274591e-03
-2.09735706e-02, 2.75275600e-03
-2.09563784e-02, 2.76276609e-03
-2.09391937e-02, 2.77277618e-03
-2.09220015e-02, 2.78278627e-03
-2.09048130e-02, 2.79279635e-03
-2.08876207e-02, 2.80280644e-03
-2.08689626e-02, 2.81281653e-03
-2.08475720e-02, 2.82282662e-03
-2.08261777e-02, 2.83283670e-03
-2.08047889e-02, 2.84284679e-03
-2.07834002e-02, 2.85285688e-03
-2.07620077e-02, 2.86286697e-03
-2.07406133e-02, 2.87287706e-03
-2.07192227e-02, 2.88288714e-03
-2.06978321e-02, 2.89289723e-03
-2.06764415e-02, 2.90290732e-03
-2.06550527e-02, 2.91291741e-03
-2.06336584e-02, 2.92292750e-03
-2.06122696e-02, 2.93293758e-03
-2.05908790e-02, 2.94294767e-03
-2.05692966e-02, 2.95295776e-03
-2.05474198e-02, 2.96296785e-03
-2.05255412e-02, 2.97297793e-03
-2.05006711e-02, 2.98298802e-03
-2.04750095e-02, 2.99299811e-03
-2.04493478e-02, 3.00300820e-03
-2.04236880e-02, 3.01301829e-03
-2.03979164e-02, 3.02302837e-03
-2.03720070e-02, 3.03303846e-03
-2.03460958e-02, 3.04304855e-03
-2.03201864e-02, 3.05305864e-03
-2.02942789e-02, 3.06306873e-03
-2.02683620e-02, 3.07307881e-03
-2.02424545e-02, 3.08308890e-03
-2.02165470e-02, 3.09309899e-03
-2.01906338e-02, 3.10310908e-03
-2.01647263e-02, 3.11311916e-03
-2.01388188e-02, 3.12312925e-03
-2.01129075e-02, 3.13313934e-03
-2.00869963e-02, 3.14314943e-03
-2.00610887e-02, 3.15315952e-03
-2.00351942e-02, 3.16316960e-03
-2.00093016e-02, 3.17317969e-03
-1.99834052e-02, 3.18318978e-03
-1.99575108e-02, 3.19319987e-03
-1.99316200e-02, 3.20320996e-03
-1.99057218e-02, 3.21322004e-03
-1.98798254e-02, 3.22323013e-03
-1.98539346e-02, 3.23324022e-03
-1.98280383e-02, 3.24325031e-03
-1.98021643e-02, 3.25326039e-03
-1.97763536e-02, 3.26327048e-03
-1.97505448e-02, 3.27328057e-03
-1.97247379e-02, 3.28329066e-03
-1.96989253e-02, 3.29330075e-03
-1.96731184e-02, 3.30331083e-03
-1.96473077e-02, 3.31332092e-03
-1.96214989e-02, 3.32333101e-03
-1.95956863e-02, 3.33334110e-03
-1.95685867e-02, 3.34335119e-03
-1.95414703e-02, 3.35336127e-03
-1.95143539e-02, 3.36337136e-03
-1.94872357e-02, 3.37338145e-03
-1.94601193e-02, 3.38339154e-03
-1.94330029e-02, 3.39340162e-03
-1.94058865e-02, 3.40341171e-03
-1.93787720e-02, 3.41342180e-03
-1.93516612e-02, 3.42343189e-03
-1.93245485e-02, 3.43344198e-03
-1.92974377e-02, 3.44345206e-03
-1.92703269e-02, 3.45346215e-03
-1.92432124e-02, 3.46347224e-03
-1.92160998e-02, 3.47348233e-03
-1.91889852e-02, 3.48349242e-03
-1.91618726e-02, 3.49350250e-03
-1.91347599e-02, 3.50351259e-03
-1.91076472e-02, 3.51352268e-03
-1.90798175e-02, 3.52353277e-03
-1.90514848e-02, 3.53354285e-03
-1.90231521e-02, 3.54355294e-03
-1.89948175e-02, 3.55356303e-03
-1.89664867e-02, 3.56357312e-03
-1.89381521e-02, 3.57358321e-03
-1.89098194e-02, 3.58359329e-03
-1.88814849e-02, 3.59360338e-03
-1.88531503e-02, 3.60361347e-03
-1.88248176e-02, 3.61362356e-03
-1.87964831e-02, 3.62363365e-03
-1.87681504e-02, 3.63364373e-03
-1.87398158e-02, 3.64365382e-03
-1.87114831e-02, 3.65366391e-03
-1.86831485e-02, 3.66367400e-03
-1.86548177e-02, 3.67368408e-03
-1.86264794e-02, 3.68369417e-03
-1.85985528e-02, 3.69370426e-03
-1.85718574e-02, 3.70371435e-03
-1.85452029e-02, 3.71372444e-03
-1.85191073e-02, 3.72373452e-03
-1.84930135e-02, 3.73374461e-03
-1.84669197e-02, 3.74375470e-03
-1.84408240e-02, 3.75376479e-03
-1.84147283e-02, 3.76377488e-03
-1.83886345e-02, 3.77378496e-03
-1.83625408e-02, 3.78379505e-03
-1.83364432e-02, 3.79380514e-03
-1.83103494e-02, 3.80381523e-03
-1.82842538e-02, 3.81382531e-03
-1.82581600e-02, 3.82383540e-03
-1.82320643e-02, 3.83384549e-03
-1.82059705e-02, 3.84385558e-03
-1.81798749e-02, 3.85386567e-03
-1.81537811e-02, 3.86387575e-03
-1.81276836e-02, 3.87388584e-03
-1.81015898e-02, 3.88389593e-03
-1.80754960e-02, 3.89390602e-03
-1.80494003e-02, 3.90391611e-03
-1.80233046e-02, 3.91392596e-03
-1.79970637e-02, 3.92393582e-03
-1.79708079e-02, 3.93394567e-03
-1.79445539e-02, 3.94395553e-03
-1.79183017e-02, 3.95396538e-03
-1.78920478e-02, 3.96397524e-03
-1.78657919e-02, 3.97398509e-03
-1.78395361e-02, 3.98399495e-03
-1.78136341e-02, 3.99400480e-03
-1.77878067e-02, 4.00401466e-03
-1.77619811e-02, 4.01402451e-03
-1.77361555e-02, 4.02403437e-03
-1.77103281e-02, 4.03404422e-03
-1.76845025e-02, 4.04405408e-03
-1.76586751e-02, 4.05406393e-03
-1.76328495e-02, 4.06407379e-03
-1.76070221e-02, 4.07408364e-03
-1.75811946e-02, 4.08409350e-03
-1.75553672e-02, 4.09410335e-03
-1.75295416e-02, 4.10411321e-03
-1.75037161e-02, 4.11412306e-03
-1.74778905e-02, 4.12413292e-03
-1.74520668e-02, 4.13414277e-03
-1.74262412e-02, 4.14415263e-03
-1.73996929e-02, 4.15416248e-03
-1.73727237e-02, 4.16417234e-03
-1.73457526e-02, 4.17418219e-03
-1.73187796e-02, 4.18419205e-03
-1.72918085e-02, 4.19420190e-03
-1.72648374e-02, 4.20421176e-03
-1.72378682e-02, 4.21422161e-03
-1.72108933e-02, 4.22423147e-03
-1.71839241e-02, 4.23424132e-03
-1.71573628e-02, 4.24425118e-03
-1.71309430e-02, 4.25426103e-03
-1.71045307e-02, 4.26427089e-03
-1.70781109e-02, 4.27428074e-03
-1.70516949e-02, 4.28429060e-03
-1.70252789e-02, 4.29430045e-03
-1.69985965e-02, 4.30431031e-03
-1.69724468e-02, 4.31432016e-03
-1.69460326e-02, 4.32433002e-03
-1.69196166e-02, 4.33433987e-03
-1.68932024e-02, 4.34434973e-03
-1.68667864e-02, 4.35435958e-03
-1.68403704e-02, 4.36436944e-03
-1.68139525e-02, 4.37437929e-03
-1.67875346e-02, 4.38438915e-03
-1.67612713e-02, 4.39439900e-03
-1.67351402e-02, 4.40440886e-03
-1.67090110e-02, 4.41441871e-03
-1.66828819e-02, 4.42442857e-03
-1.66567527e-02, 4.43443842e-03
-1.66305471e-02, 4.44444828e-03
-1.66032705e-02, 4.45445813e-03
-1.65759958e-02, 4.46446799e-03
-1.65487193e-02, 4.47447784e-03
-1.65215246e-02, 4.48448770e-03
-1.64941698e-02, 4.49449755e-03
-1.64668914e-02, 4.50450741e-03
-1.64396185e-02, 4.51451726e-03
-1.64123401e-02, 4.52452712e-03
-1.63850654e-02, 4.53453697e-03
-1.63577907e-02, 4.54454683e-03
-1.63305160e-02, 4.55455668e-03
-1.63032413e-02, 4.56456654e-03
-1.62759665e-02, 4.57457639e-03
-1.62486900e-02, 4.58458625e-03
-1.62214153e-02, 4.59459610e-03
-1.61941387e-02, 4.60460596e-03
-1.61668640e-02, 4.61461581e-03
-1.61395893e-02, 4.62462567e-03
-1.61123145e-02, 4.63463552e-03
-1.60850398e-02, 4.64464538e-03
-1.60584301e-02, 4.65465523e-03
-1.60327647e-02, 4.66466509e-03
-1.60076860e-02, 4.67467494e-03
-1.59826092e-02, 4.68468480e-03
-1.59575306e-02, 4.69469465e-03
-1.59324519e-02, 4.70470451e-03
-1.59073733e-02, 4.71471436e-03
-1.58822946e-02, 4.72472422e-03
-1.58572141e-02, 4.73473407e-03
-1.58321373e-02, 4.74474393e-03
-1.58070605e-02, 4.75475378e-03
-1.57819800e-02, 4.76476364e-03
-1.57569032e-02, 4.77477349e-03
-1.57318227e-02, 4.78478335e-03
-1.57067440e-02, 4.79479320e-03
-1.56818070e-02, 4.80480306e-03
-1.56568848e-02, 4.81481291e-03
-1.56319644e-02, 4.82482277e-03
-1.56070422e-02, 4.83483262e-03
-1.55821219e-02, 4.84484248e-03
-1.55572016e-02, 4.85485233e-03
-1.55322803e-02, 4.86486219e-03
-1.55073591e-02, 4.87487204e-03
-1.54824387e-02, 4.88488190e-03
-1.54575165e-02, 4.89489175e-03
-1.54325981e-02, 4.90490161e-03
-1.54076759e-02, 4.91491146e-03
-1.53827555e-02, 4.92492132e-03
-1.53578334e-02, 4.93493117e-03
-1.53329968e-02, 4.94494103e-03
-1.53079014e-02, 4.95495088e-03
-1.52830388e-02, 4.96496074e-03
-1.52585115e-02, 4.97497059e-03
-1.52339851e-02, 4.98498045e-03
-1.52094597e-02, 4.99499030e-03
-1.51849333e-02, 5.00500016e-03
-1.51604079e-02, 5.01501001e-03
-1.51358806e-02, 5.02501987e-03
-1.51113551e-02, 5.03502972e-03
-1.50868297e-02, 5.04503958e-03
-1.50623024e-02, 5.05504943e-03
-1.50377750e-02, 5.06505929e-03
-1.50132496e-02, 5.07506914e-03
-1.49887241e-02, 5.08507900e-03
-1.49641978e-02, 5.09508885e-03
-1.49396714e-02, 5.10509871e-03
-1.49151469e-02, 5.11510856e-03
-1.48906196e-02, 5.12511842e-03
-1.48660932e-02, 5.13512827e-03
-1.48415677e-02, 5.14513813e-03
-1.48170423e-02, 5.15514798e-03
-1.47925150e-02, 5.16515784e-03
-1.47679895e-02, 5.17516769e-03
-1.47434641e-02, 5.18517755e-03
-1.47189368e-02, 5.19518740e-03
-1.46944094e-02, 5.20519726e-03
-1.46698849e-02, 5.21520711e-03
-1.46453585e-02, 5.22521697e-03
-1.46208340e-02, 5.23522682e-03
-1.45963058e-02, 5.24523668e-03
-1.45716518e-02, 5.25524653e-03
-1.45468488e-02, 5.26525639e-03
-1.45220459e-02, 5.27526625e-03
-1.44972429e-02, 5.28527610e-03
-1.44724399e-02, 5.29528596e-03
-1.44480579e-02, 5.30529581e-03
-1.44240949e-02, 5.31530567e-03
-1.44001301e-02, 5.32531552e-03
-1.43761653e-02, 5.33532538e-03
-1.43522043e-02, 5.34533523e-03
-1.43282395e-02, 5.35534509e-03
-1.43042747e-02, 5.36535494e-03
-1.42803118e-02, 5.37536480e-03
-1.42563470e-02, 5.38537465e-03
-1.42323822e-02, 5.39538451e-03
-1.42084183e-02, 5.40539436e-03
-1.41844554e-02, 5.41540422e-03
-1.41604897e-02, 5.42541407e-03
-1.41365277e-02, 5.43542393e-03
-1.41125619e-02, 5.44543378e-03
-1.40885971e-02, 5.45544364e-03
-1.40646333e-02, 5.46545349e-03
-1.40406694e-02, 5.47546335e-03
-1.40167018e-02, 5.48547320e-03
-1.39927398e-02, 5.49548306e-03
-1.39687750e-02, 5.50549291e-03
-1.39448103e-02, 5.51550277e-03
-1.39204683e-02, 5.52551262e-03
-1.38950758e-02, 5.53552248e-03
-1.38696823e-02, 5.54553233e-03
-1.38442889e-02, 5.55554219e-03
-1.38188964e-02, 5.56555204e-03
-1.37935039e-02, 5.57556190e-03
-1.37681104e-02, 5.58557175e-03
-1.37427161e-02, 5.59558161e-03
-1.37173235e-02, 5.60559146e-03
-1.36919282e-02, 5.61560132e-03
-1.36665357e-02, 5.62561117e-03
-1.36411432e-02, 5.63562103e-03
-1.36157479e-02, 5.64563088e-03
-1.35903563e-02, 5.65564074e-03
-1.35649620e-02, 5.66565059e-03
-1.35395713e-02, 5.67566045e-03
-1.35141853e-02, 5.68567030e-03
-1.34887993e-02, 5.69568016e-03
-1.34634133e-02, 5.70569001e-03
-1.34380274e-02, 5.71569987e-03
-1.34126395e-02, 5.72570972e-03
-1.33872535e-02, 5.73571958e-03
-1.33618675e-02, 5.74572943e-03
-1.33364815e-02, 5.75573929e-03
-1.33110955e-02, 5.76574914e-03
-1.32857086e-02, 5.77575900e-03
-1.32603236e-02, 5.78576885e-03
-1.32349357e-02, 5.79577871e-03
-1.32101141e-02, 5.80578856e-03
-1.31892432e-02, 5.81579842e-03
-1.31683694e-02, 5.82580827e-03
-1.31474994e-02, 5.83581813e-03
-1.31266266e-02, 5.84582798e-03
-1.31057557e-02, 5.85583784e-03
-1.30848838e-02, 5.86584769e-03
-1.30640129e-02, 5.87585755e-03
-1.30431391e-02, 5.88586740e-03
-1.30222701e-02, 5.89587726e-03
-1.30013973e-02, 5.90588711e-03
-1.29805263e-02, 5.91589697e-03
-1.29596572e-02, 5.92590682e-03
-1.29387835e-02, 5.93591668e-03
-1.29179107e-02, 5.94592653e-03
-1.28970407e-02, 5.95593639e-03
-1.28761698e-02, 5.96594624e-03
-1.28552988e-02, 5.97595610e-03
-1.28344279e-02, 5.98596595e-03
-1.28135551e-02, 5.99597581e-03
-1.27926841e-02, 6.00598566e-03
-1.27718123e-02, 6.01599552e-03
-1.27506992e-02, 6.02600537e-03
-1.27294222e-02, 6.03601523e-03
-1.27081461e-02, 6.04602508e-03
-1.26868710e-02, 6.05603494e-03
-1.26655940e-02, 6.06604479e-03
-1.26443189e-02, 6.07605465e-03
-1.26230419e-02, 6.08606450e-03
-1.26017649e-02, 6.09607436e-03
-1.25804897e-02, 6.10608421e-03
-1.25590498e-02, 6.11609407e-03
-1.25368554e-02, 6.12610392e-03
-1.25146620e-02, 6.13611378e-03
-1.24924723e-02, 6.14612363e-03
-1.24702789e-02, 6.15613349e-03
-1.24480855e-02, 6.16614334e-03
-1.24258930e-02, 6.17615320e-03
-1.24037024e-02, 6.18616305e-03
-1.23815080e-02, 6.19617291e-03
-1.23591293e-02, 6.20618276e-03
-1.23372283e-02, 6.21619262e-03
-1.23151466e-02, 6.22620247e-03
-1.22930640e-02, 6.23621233e-03
-1.22709796e-02, 6.24622218e-03
-1.22488979e-02, 6.25623204e-03
-1.22268144e-02, 6.26624189e-03
-1.22047309e-02, 6.27625175e-03
-1.21826474e-02, 6.28626160e-03
-1.21605657e-02, 6.29627146e-03
-1.21384822e-02, 6.30628131e-03
-1.21164005e-02, 6.31629117e-03
-1.20943170e-02, 6.32630102e-03
-1.20722344e-02, 6.33631088e-03
-1.20501490e-02, 6.34632073e-03
-1.20280683e-02, 6.35633059e-03
-1.20059848e-02, 6.36634044e-03
-1.19839022e-02, 6.37635030e-03
-1.19618177e-02, 6.38636015e-03
-1.19397361e-02, 6.39637001e-03
-1.19176526e-02, 6.40637986e-03
-1.18955700e-02, 6.41638972e-03
-1.18734874e-02, 6.42639957e-03
-1.18519701e-02, 6.43640943e-03
-1.18308812e-02, 6.44641928e-03
-1.18097905e-02, 6.45642914e-03
-1.17886998e-02, 6.46643899e-03
-1.17676100e-02, 6.47644885e-03
-1.17465192e-02, 6.48645870e-03
-1.17254304e-02, 6.49646856e-03
-1.17043406e-02, 6.50647841e-03
-1.16832498e-02, 6.51648827e-03
-1.16621573e-02, 6.52649812e-03
-1.16410675e-02, 6.53650798e-03
-1.16199795e-02, 6.54651783e-03
-1.15988879e-02, 6.55652769e-03
-1.15771508e-02, 6.56653754e-03
-1.15567064e-02, 6.57654740e-03
-1.15356166e-02, 6.58655725e-03
-1.15145249e-02, 6.59656711e-03
-1.14934361e-02, 6.60657696e-03
-1.14723444e-02, 6.61658682e-03
-1.14512555e-02, 6.62659667e-03
-1.14301648e-02, 6.63660653e-03
-1.14090731e-02, 6.64661638e-03
-1.13879852e-02, 6.65662624e-03
-1.13669056e-02, 6.66663609e-03
-1.13458326e-02, 6.67664595e-03
-1.13247577e-02, 6.68665580e-03
-1.13036828e-02, 6.69666566e-03
-1.12826088e-02, 6.70667551e-03
-1.12615358e-02, 6.71668537e-03
-1.12404609e-02, 6.72669522e-03
-1.12193879e-02, 6.73670508e-03
-1.11983139e-02, 6.74671493e-03
-1.11774374e-02, 6.75672479e-03
-1.11569408e-02, 6.76673464e-03
-1.11364443e-02, 6.77674450e-03
-1.11159468e-02, 6.78675435e-03
-1.10954512e-02, 6.79676421e-03
-1.10749546e-02, 6.80677406e-03
-1.10544581e-02, 6.81678392e-03
-1.10339615e-02, 6.82679377e-03
-1.10134631e-02, 6.83680363e-03
-1.09929685e-02, 6.84681349e-03
-1.09722177e-02, 6.85682334e-03
-1.09513886e-02, 6.86683320e-03
-1.09305605e-02, 6.87684305e-03
-1.09097306e-02, 6.88685291e-03
-1.08889025e-02, 6.89686276e-03
-1.08680744e-02, 6.90687262e-03
-1.08472472e-02, 6.91688247e-03
-1.08264172e-02, 6.92689233e-03
-1.08055882e-02, 6.93690218e-03
-1.07847583e-02, 6.94691204e-03
-1.07639320e-02, 6.95692189e-03
-1.07431011e-02, 6.96693175e-03
-1.07222740e-02, 6.97694160e-03
-1.07014459e-02, 6.98695146e-03
-1.06806159e-02, 6.99696131e-03
-1.06597859e-02, 7.00697117e-03
-1.06389560e-02, 7.01698102e-03
-1.06181288e-02, 7.02699088e-03
-1.05972998e-02, 7.03700073e-03
-1.05764717e-02, 7.04701059e-03
-1.05556427e-02, 7.05702044e-03
-1.05348146e-02, 7.06703030e-03
