u,y
-1.63043197e-02, 4.91491146e-03
-1.62871145e-02, 4.92492132e-03
-1.62711013e-02, 4.93493117e-03
-1.62544958e-02, 4.94494103e-03
-1.62378866e-02, 4.95495088e-03
-1.62212793e-02, 4.96496074e-03
-1.62046719e-02, 4.97497059e-03
-1.61880627e-02, 4.98498045e-03
-1.61714554e-02, 4.99499030e-03
-1.61550026e-02, 5.00500016e-03
-1.61385573e-02, 5.01501001e-03
-1.61221083e-02, 5.02501987e-03
-1.61056630e-02, 5.03502972e-03
-1.60892177e-02, 5.04503958e-03
-1.60727706e-02, 5.05504943e-03
-1.60563253e-02, 5.06505929e-03
-1.60398781e-02, 5.07506914e-03
-1.60221606e-02, 5.08507900e-03
-1.60043482e-02, 5.09508885e-03
-1.59865320e-02, 5.10509871e-03
-1.59687176e-02, 5.11510856e-03
-1.59509014e-02, 5.12511842e-03
-1.59330890e-02, 5.13512827e-03
-1.59152728e-02, 5.14513813e-03
-1.58973373e-02, 5.15514798e-03
-1.58793963e-02, 5.16515784e-03
-1.58614535e-02, 5.17516769e-03
-1.58435106e-02, 5.18517755e-03
-1.58255678e-02, 5.19518740e-03
-1.58076268e-02, 5.20519726e-03
-1.57896839e-02, 5.21520711e-03
-1.57717410e-02, 5.22521697e-03
-1.57537963e-02, 5.23522682e-03
-1.57358535e-02, 5.24523668e-03
-1.57179106e-02, 5.25524653e-03
-1.56999677e-02, 5.26525639e-03
-1.56820249e-02, 5.27526625e-03
-1.56640857e-02, 5.28527610e-03
-1.56461429e-02, 5.29528596e-03
-1.56282000e-02, 5.30529581e-03
-1.56102572e-02, 5.31530567e-03
-1.55923162e-02, 5.32531552e-03
-1.55743714e-02, 5.33532538e-03
-1.55564249e-02, 5.34533523e-03
-1.55383963e-02, 5.35534509e-03
-1.55203640e-02, 5.36535494e-03
-1.55023355e-02, 5.37536480e-03
-1.54843051e-02, 5.38537465e-03
-1.54662738e-02, 5.39538451e-03
-1.54482443e-02, 5.40539436e-03
-1.54302157e-02, 5.41540422e-03
-1.54121835e-02, 5.42541407e-03
-1.53941549e-02, 5.43542393e-03
-1.53761255e-02, 5.44543378e-03
-1.53580932e-02, 5.45544364e-03
-1.53400637e-02, 5.46545349e-03
-1.53220333e-02, 5.47546335e-03
-1.53040038e-02, 5.48547320e-03
-1.52859734e-02, 5.49548306e-03
-1.52679421e-02, 5.50549291e-03
-1.52499117e-02, 5.51550277e-03
-1.52318804e-02, 5.52551262e-03
-1.52138518e-02, 5.53552248e-03
