u,y
1.77855417e-01, 2.22222134e-03
1.75591201e-01, 2.23223143e-03
1.73326939e-01, 2.24224152e-03
1.71080530e-01, 2.25225161e-03
1.68847814e-01, 2.26226170e-03
1.66615099e-01, 2.27227178e-03
1.64382398e-01, 2.28228187e-03
1.62149653e-01, 2.29229196e-03
1.59916937e-01, 2.30230205e-03
1.57684252e-01, 2.31231214e-03
1.55639142e-01, 2.32232222e-03
1.53600320e-01, 2.33233231e-03
1.51561499e-01, 2.34234240e-03
1.49522662e-01, 2.35235249e-03
1.47483855e-01, 2.36236257e-03
1.45445004e-01, 2.37237266e-03
1.43406183e-01, 2.38238275e-03
1.41367346e-01, 2.39239284e-03
1.39406309e-01, 2.40240293e-03
1.37493923e-01, 2.41241301e-03
1.35709584e-01, 2.42242310e-03
1.34082377e-01, 2.43243319e-03
1.32460117e-01, 2.44244328e-03
1.30856678e-01, 2.45245337e-03
1.29253268e-01, 2.46246345e-03
1.27649829e-01, 2.47247354e-03
1.26046404e-01, 2.48248363e-03
1.24442980e-01, 2.49249372e-03
1.22839540e-01, 2.50250380e-03
1.21236086e-01, 2.51251389e-03
1.19632602e-01, 2.52252398e-03
1.18029103e-01, 2.53253407e-03
1.16439767e-01, 2.54254416e-03
1.14884339e-01, 2.55255424e-03
1.13328934e-01, 2.56256433e-03
1.11773506e-01, 2.57257442e-03
1.10218093e-01, 2.58258451e-03
1.08662695e-01, 2.59259460e-03
1.07128024e-01, 2.60260468e-03
1.05598137e-01, 2.61261477e-03
1.04068272e-01, 2.62262486e-03
1.02538377e-01, 2.63263495e-03
1.01008460e-01, 2.64264503e-03
9.94785726e-02, 2.65265512e-03
9.79743004e-02, 2.66266521e-03
9.65906382e-02, 2.67267530e-03
9.52069536e-02, 2.68268539e-03
9.38232988e-02, 2.69269547e-03
9.24396366e-02, 2.70270556e-03
9.10490751e-02, 2.71271565e-03
8.96723345e-02, 2.72272574e-03
8.82886723e-02, 2.73273583e-03
8.69050398e-02, 2.74274591e-03
8.55662376e-02, 2.75275600e-03
8.43287632e-02, 2.76276609e-03
8.30912814e-02, 2.77277618e-03
8.18537697e-02, 2.78278627e-03
8.06162804e-02, 2.79279635e-03
7.93826431e-02, 2.80280644e-03
7.82181248e-02, 2.81281653e-03
7.70536289e-02, 2.82282662e-03
7.58891180e-02, 2.83283670e-03
7.47245997e-02, 2.84284679e-03
7.35601187e-02, 2.85285688e-03
7.23956153e-02, 2.86286697e-03
7.12310970e-02, 2.87287706e-03
7.00665936e-02, 2.88288714e-03
6.89020827e-02, 2.89289723e-03
6.77375570e-02, 2.90290732e-03
6.65730536e-02, 2.91291741e-03
6.54940158e-02, 2.92292750e-03
6.44268543e-02, 2.93293758e-03
6.33596927e-02, 2.94294767e-03
6.22925162e-02, 2.95295776e-03
6.13368489e-02, 2.96296785e-03
6.04062602e-02, 2.97297793e-03
5.94756566e-02, 2.98298802e-03
5.85468858e-02, 2.99299811e-03
5.76144531e-02, 3.00300820e-03
5.66838533e-02, 3.01301829e-03
5.57532571e-02, 3.02302837e-03
5.48226647e-02, 3.03303846e-03
5.38920537e-02, 3.04304855e-03
5.29614612e-02, 3.05305864e-03
5.20308688e-02, 3.06306873e-03
5.11002615e-02, 3.07307881e-03
5.01696691e-02, 3.08308890e-03
4.92390692e-02, 3.09309899e-03
4.84191030e-02, 3.10310908e-03
4.76088524e-02, 3.11311916e-03
4.67986241e-02, 3.12312925e-03
4.60501239e-02, 3.13313934e-03
4.53638844e-02, 3.14314943e-03
4.46776524e-02, 3.15315952e-03
4.39914167e-02, 3.16316960e-03
4.33051847e-02, 3.17317969e-03
4.26189527e-02, 3.18318978e-03
4.19327244e-02, 3.19319987e-03
4.12464924e-02, 3.20320996e-03
4.05602604e-02, 3.21322004e-03
3.98740321e-02, 3.22323013e-03
3.91878001e-02, 3.23324022e-03
3.85015644e-02, 3.24325031e-03
3.78153324e-02, 3.25326039e-03
3.71290967e-02, 3.26327048e-03
3.64428684e-02, 3.27328057e-03
3.57566327e-02, 3.28329066e-03
3.50704007e-02, 3.29330075e-03
3.43841612e-02, 3.30331083e-03
3.36979330e-02, 3.31332092e-03
3.30643840e-02, 3.32333101e-03
3.24857272e-02, 3.33334110e-03
3.19732763e-02, 3.34335119e-03
3.14608328e-02, 3.35336127e-03
3.09483837e-02, 3.36337136e-03
3.04359384e-02, 3.37338145e-03
2.99234912e-02, 3.38339154e-03
2.94110496e-02, 3.39340162e-03
2.88945697e-02, 3.40341171e-03
2.83690915e-02, 3.41342180e-03
2.78436095e-02, 3.42343189e-03
2.73181275e-02, 3.43344198e-03
2.67926492e-02, 3.44345206e-03
2.62671653e-02, 3.45346215e-03
2.57416852e-02, 3.46347224e-03
2.52162032e-02, 3.47348233e-03
2.46907249e-02, 3.48349242e-03
2.41652429e-02, 3.49350250e-03
2.36397609e-02, 3.50351259e-03
2.31142826e-02, 3.51352268e-03
2.25888006e-02, 3.52353277e-03
2.20633261e-02, 3.53354285e-03
2.15777829e-02, 3.54355294e-03
2.10998766e-02, 3.55356303e-03
2.06573233e-02, 3.56357312e-03
2.02471372e-02, 3.57358321e-03
1.98369492e-02, 3.58359329e-03
1.94267631e-02, 3.59360338e-03
1.90165769e-02, 3.60361347e-03
1.86063908e-02, 3.61362356e-03
1.81962047e-02, 3.62363365e-03
1.77860186e-02, 3.63364373e-03
1.73758306e-02, 3.64365382e-03
1.69656463e-02, 3.65366391e-03
1.65554564e-02, 3.66367400e-03
1.61452666e-02, 3.67368408e-03
1.57350749e-02, 3.68369417e-03
1.53248850e-02, 3.69370426e-03
1.49146961e-02, 3.70371435e-03
1.45045090e-02, 3.71372444e-03
1.40943220e-02, 3.72373452e-03
1.36841349e-02, 3.73374461e-03
1.33121517e-02, 3.74375470e-03
1.29677597e-02, 3.75376479e-03
1.26233678e-02, 3.76377488e-03
1.22789759e-02, 3.77378496e-03
1.19345831e-02, 3.78379505e-03
1.16231116e-02, 3.79380514e-03
1.13287112e-02, 3.80381523e-03
1.10343108e-02, 3.81382531e-03
1.07399123e-02, 3.82383540e-03
1.04455128e-02, 3.83384549e-03
1.01511115e-02, 3.84385558e-03
9.85671207e-03, 3.85386567e-03
9.56231263e-03, 3.86387575e-03
9.26791318e-03, 3.87388584e-03
8.97351746e-03, 3.88389593e-03
8.67912080e-03, 3.89390602e-03
8.38472601e-03, 3.90391611e-03
8.09033867e-03, 3.91392596e-03
7.79595040e-03, 3.92393582e-03
7.50156306e-03, 3.93394567e-03
7.20717572e-03, 3.94395553e-03
6.95340335e-03, 3.95396538e-03
6.71397522e-03, 3.96397524e-03
6.47454662e-03, 3.97398509e-03
6.23511849e-03, 3.98399495e-03
5.99568896e-03, 3.99400480e-03
5.75625803e-03, 4.00401466e-03
5.51682664e-03, 4.01402451e-03
5.27739618e-03, 4.02403437e-03
5.03796432e-03, 4.03404422e-03
4.79853386e-03, 4.04405408e-03
4.59044147e-03, 4.05406393e-03
4.39583184e-03, 4.06407379e-03
4.20122128e-03, 4.07408364e-03
4.00661118e-03, 4.08409350e-03
3.81200155e-03, 4.09410335e-03
3.61739192e-03, 4.10411321e-03
3.42278229e-03, 4.11412306e-03
3.22817126e-03, 4.12413292e-03
3.03356047e-03, 4.13414277e-03
2.83894944e-03, 4.14415263e-03
2.64433795e-03, 4.15416248e-03
2.44972692e-03, 4.16417234e-03
2.27399240e-03, 4.17418219e-03
2.10646400e-03, 4.18419205e-03
1.93893583e-03, 4.19420190e-03
1.77140767e-03, 4.20421176e-03
1.60387927e-03, 4.21422161e-03
1.43635110e-03, 4.22423147e-03
1.26882258e-03, 4.23424132e-03
1.10129407e-03, 4.24425118e-03
9.33764852e-04, 4.25426103e-03
7.66235404e-04, 4.26427089e-03
5.98705956e-04, 4.27428074e-03
4.31176333e-04, 4.28429060e-03
2.63647002e-04, 4.29430045e-03
9.61175538e-05, 4.30431031e-03
-7.14120106e-05, 4.31432016e-03
-2.38941400e-04, 4.32433002e-03
-4.06470965e-04, 4.33433987e-03
-5.74000354e-04, 4.34434973e-03
-7.41530035e-04, 4.35435958e-03
-9.09060007e-04, 4.36436944e-03
-1.07590342e-03, 4.37437929e-03
-1.20686390e-03, 4.38438915e-03
-1.32026500e-03, 4.39439900e-03
-1.43688614e-03, 4.40440886e-03
-1.55382010e-03, 4.41441871e-03
-1.67075405e-03, 4.42442857e-03
-1.78768812e-03, 4.43443842e-03
-1.90462207e-03, 4.44444828e-03
-2.02155602e-03, 4.45445813e-03
-2.13848986e-03, 4.46446799e-03
-2.25542393e-03, 4.47447784e-03
-2.37235823e-03, 4.48448770e-03
-2.48929230e-03, 4.49449755e-03
-2.60622613e-03, 4.50450741e-03
-2.72316067e-03, 4.51451726e-03
-2.84009497e-03, 4.52452712e-03
-2.95702834e-03, 4.53453697e-03
-3.07396334e-03, 4.54454683e-03
-3.19089764e-03, 4.55455668e-03
-3.30783310e-03, 4.56456654e-03
-3.42476787e-03, 4.57457639e-03
-3.54170240e-03, 4.58458625e-03
-3.65863764e-03, 4.59459610e-03
-3.75948520e-03, 4.60460596e-03
-3.85945919e-03, 4.61461581e-03
-3.95943318e-03, 4.62462567e-03
-4.05940693e-03, 4.63463552e-03
-4.15938115e-03, 4.64464538e-03
-4.25935537e-03, 4.65465523e-03
-4.35932865e-03, 4.66466509e-03
-4.45930241e-03, 4.67467494e-03
-4.55927663e-03, 4.68468480e-03
-4.65924991e-03, 4.69469465e-03
-4.75295633e-03, 4.70470451e-03
-4.83500678e-03, 4.71471436e-03
-4.91705723e-03, 4.72472422e-03
-4.99910722e-03, 4.73473407e-03
-5.08115767e-03, 4.74474393e-03
-5.16320812e-03, 4.75475378e-03
-5.24525903e-03, 4.76476364e-03
-5.32730902e-03, 4.77477349e-03
-5.40935900e-03, 4.78478335e-03
-5.49140945e-03, 4.79479320e-03
-5.57345897e-03, 4.80480306e-03
-5.63912932e-03, 4.81481291e-03
-5.69266221e-03, 4.82482277e-03
-5.74619509e-03, 4.83483262e-03
-5.79972751e-03, 4.84484248e-03
-5.85326087e-03, 4.85485233e-03
-5.90679282e-03, 4.86486219e-03
-5.96032524e-03, 4.87487204e-03
-6.01385813e-03, 4.88488190e-03
-6.06739055e-03, 4.89489175e-03
-6.12092344e-03, 4.90490161e-03
-6.17445633e-03, 4.91491146e-03
-6.22990634e-03, 4.92492132e-03
-6.28152117e-03, 4.93493117e-03
-6.33505359e-03, 4.94494103e-03
-6.38858508e-03, 4.95495088e-03
-6.44211844e-03, 4.96496074e-03
-6.49565086e-03, 4.97497059e-03
-6.54918281e-03, 4.98498045e-03
-6.60271477e-03, 4.99499030e-03
-6.65984163e-03, 5.00500016e-03
-6.71704393e-03, 5.01501001e-03
-6.77424483e-03, 5.02501987e-03
-6.83144759e-03, 5.03502972e-03
-6.88864896e-03, 5.04503958e-03
-6.94585126e-03, 5.05504943e-03
-7.00305402e-03, 5.06505929e-03
-7.06025586e-03, 5.07506914e-03
-7.10508041e-03, 5.08507900e-03
-7.14895083e-03, 5.09508885e-03
-7.19282217e-03, 5.10509871e-03
-7.23669212e-03, 5.11510856e-03
-7.28056254e-03, 5.12511842e-03
-7.32443295e-03, 5.13512827e-03
-7.36830337e-03, 5.14513813e-03
-7.40520330e-03, 5.15514798e-03
-7.44151697e-03, 5.16515784e-03
-7.47782923e-03, 5.17516769e-03
-7.51414243e-03, 5.18517755e-03
-7.55045563e-03, 5.19518740e-03
-7.58676883e-03, 5.20519726e-03
-7.62308203e-03, 5.21520711e-03
-7.65939523e-03, 5.22521697e-03
-7.69570749e-03, 5.23522682e-03
-7.73202069e-03, 5.24523668e-03
-7.76833296e-03, 5.25524653e-03
-7.80464662e-03, 5.26525639e-03
-7.84095936e-03, 5.27526625e-03
-7.87727349e-03, 5.28527610e-03
-7.91358575e-03, 5.29528596e-03
-7.94989895e-03, 5.30529581e-03
-7.98621029e-03, 5.31530567e-03
-8.02252442e-03, 5.32531552e-03
-8.05883668e-03, 5.33532538e-03
-8.09459947e-03, 5.34533523e-03
-8.11946113e-03, 5.35534509e-03
-8.14432092e-03, 5.36535494e-03
-8.16917978e-03, 5.37536480e-03
-8.19404051e-03, 5.38537465e-03
-8.21889937e-03, 5.39538451e-03
-8.24376009e-03, 5.40539436e-03
-8.26862082e-03, 5.41540422e-03
-8.29348061e-03, 5.42541407e-03
-8.31834134e-03, 5.43542393e-03
-8.34320206e-03, 5.44543378e-03
-8.36806092e-03, 5.45544364e-03
-8.39292258e-03, 5.46545349e-03
-8.41778237e-03, 5.47546335e-03
-8.44264217e-03, 5.48547320e-03
-8.46750196e-03, 5.49548306e-03
-8.49236269e-03, 5.50549291e-03
-8.51722341e-03, 5.51550277e-03
-8.54208320e-03, 5.52551262e-03
-8.56694393e-03, 5.53552248e-03
-8.59180372e-03, 5.54553233e-03
-8.61666445e-03, 5.55554219e-03
-8.64289515e-03, 5.56555204e-03
-8.66992306e-03, 5.57556190e-03
-8.69695283e-03, 5.58557175e-03
-8.72398168e-03, 5.59558161e-03
-8.75101145e-03, 5.60559146e-03
-8.77000485e-03, 5.61560132e-03
-8.78735259e-03, 5.62561117e-03
-8.80469754e-03, 5.63562103e-03
-8.82204529e-03, 5.64563088e-03
-8.83863494e-03, 5.65564074e-03
-8.85310583e-03, 5.66565059e-03
-8.86757486e-03, 5.67566045e-03
-8.88204388e-03, 5.68567030e-03
-8.89651477e-03, 5.69568016e-03
-8.91098473e-03, 5.70569001e-03
-8.92545469e-03, 5.71569987e-03
-8.93992372e-03, 5.72570972e-03
-8.95439368e-03, 5.73571958e-03
-8.96886364e-03, 5.74572943e-03
-8.98333360e-03, 5.75573929e-03
-8.99780262e-03, 5.76574914e-03
-9.01227072e-03, 5.77575900e-03
-9.02674254e-03, 5.78576885e-03
-9.04121250e-03, 5.79577871e-03
-9.05568339e-03, 5.80578856e-03
-9.07015242e-03, 5.81579842e-03
-9.08462238e-03, 5.82580827e-03
-9.09909233e-03, 5.83581813e-03
-9.11356229e-03, 5.84582798e-03
-9.12803225e-03, 5.85583784e-03
-9.13934968e-03, 5.86584769e-03
-9.14740376e-03, 5.87585755e-03
-9.15545691e-03, 5.88586740e-03
-9.16351005e-03, 5.89587726e-03
-9.17156227e-03, 5.90588711e-03
-9.17961635e-03, 5.91589697e-03
-9.18767042e-03, 5.92590682e-03
-9.19572357e-03, 5.93591668e-03
-9.20377672e-03, 5.94592653e-03
-9.21182986e-03, 5.95593639e-03
-9.21988301e-03, 5.96594624e-03
-9.22793522e-03, 5.97595610e-03
-9.23598930e-03, 5.98596595e-03
-9.24404152e-03, 5.99597581e-03
-9.25209466e-03, 6.00598566e-03
-9.26014874e-03, 6.01599552e-03
-9.26820189e-03, 6.02600537e-03
-9.27625597e-03, 6.03601523e-03
-9.28430911e-03, 6.04602508e-03
-9.29300021e-03, 6.05603494e-03
-9.30267200e-03, 6.06604479e-03
-9.31234378e-03, 6.07605465e-03
-9.32201371e-03, 6.08606450e-03
-9.33168363e-03, 6.09607436e-03
-9.34135728e-03, 6.10608421e-03
-9.35016479e-03, 6.11609407e-03
-9.35439300e-03, 6.12610392e-03
-9.35862120e-03, 6.13611378e-03
-9.36284848e-03, 6.14612363e-03
-9.36707668e-03, 6.15613349e-03
-9.37130395e-03, 6.16614334e-03
-9.37553030e-03, 6.17615320e-03
-9.37975757e-03, 6.18616305e-03
-9.38398577e-03, 6.19617291e-03
-9.38799791e-03, 6.20618276e-03
-9.39097721e-03, 6.21619262e-03
-9.39395558e-03, 6.22620247e-03
-9.39693395e-03, 6.23621233e-03
-9.39991139e-03, 6.24622218e-03
-9.40285251e-03, 6.25623204e-03
-9.40586999e-03, 6.26624189e-03
-9.40884743e-03, 6.27625175e-03
-9.41182673e-03, 6.28626160e-03
-9.41480417e-03, 6.29627146e-03
-9.41778161e-03, 6.30628131e-03
-9.42076277e-03, 6.31629117e-03
-9.42374021e-03, 6.32630102e-03
-9.42671672e-03, 6.33631088e-03
-9.42969602e-03, 6.34632073e-03
-9.43267532e-03, 6.35633059e-03
-9.43565369e-03, 6.36634044e-03
-9.43586510e-03, 6.37635030e-03
-9.43546649e-03, 6.38636015e-03
-9.43506882e-03, 6.39637001e-03
-9.43466835e-03, 6.40637986e-03
-9.43426974e-03, 6.41638972e-03
-9.43387020e-03, 6.42639957e-03
-9.43347067e-03, 6.43640943e-03
-9.43307206e-03, 6.44641928e-03
-9.43267159e-03, 6.45642914e-03
-9.43227392e-03, 6.46643899e-03
-9.43187252e-03, 6.47644885e-03
-9.43164714e-03, 6.48645870e-03
-9.43188090e-03, 6.49646856e-03
-9.43211466e-03, 6.50647841e-03
-9.43234842e-03, 6.51648827e-03
-9.43257939e-03, 6.52649812e-03
-9.43281408e-03, 6.53650798e-03
-9.43304691e-03, 6.54651783e-03
-9.43327975e-03, 6.55652769e-03
-9.43351351e-03, 6.56653754e-03
-9.43374541e-03, 6.57654740e-03
-9.43397917e-03, 6.58655725e-03
-9.43421200e-03, 6.59656711e-03
-9.43444483e-03, 6.60657696e-03
-9.43467952e-03, 6.61658682e-03
-9.43458080e-03, 6.62659667e-03
-9.43199731e-03, 6.63660653e-03
-9.42941383e-03, 6.64661638e-03
-9.42683127e-03, 6.65662624e-03
-9.42424685e-03, 6.66663609e-03
-9.42166522e-03, 6.67664595e-03
-9.41908080e-03, 6.68665580e-03
-9.41649918e-03, 6.69666566e-03
-9.41391382e-03, 6.70667551e-03
-9.41133127e-03, 6.71668537e-03
-9.40874964e-03, 6.72669522e-03
-9.40616801e-03, 6.73670508e-03
-9.40358452e-03, 6.74671493e-03
-9.40099917e-03, 6.75672479e-03
-9.39841755e-03, 6.76673464e-03
-9.39583406e-03, 6.77674450e-03
-9.39325057e-03, 6.78675435e-03
-9.39066801e-03, 6.79676421e-03
-9.38808359e-03, 6.80677406e-03
-9.38550010e-03, 6.81678392e-03
-9.38291941e-03, 6.82679377e-03
-9.38033499e-03, 6.83680363e-03
-9.37775243e-03, 6.84681349e-03
-9.37516801e-03, 6.85682334e-03
-9.37290210e-03, 6.86683320e-03
-9.37099382e-03, 6.87684305e-03
-9.36908275e-03, 6.88685291e-03
-9.36717354e-03, 6.89686276e-03
-9.36526433e-03, 6.90687262e-03
-9.36308410e-03, 6.91688247e-03
-9.35874693e-03, 6.92689233e-03
-9.35441069e-03, 6.93690218e-03
-9.35007259e-03, 6.94691204e-03
-9.34573635e-03, 6.95692189e-03
-9.34139919e-03, 6.96693175e-03
-9.33706202e-03, 6.97694160e-03
-9.33272485e-03, 6.98695146e-03
-9.32838768e-03, 6.99696131e-03
-9.32405051e-03, 7.00697117e-03
-9.31971334e-03, 7.01698102e-03
-9.31537524e-03, 7.02699088e-03
-9.31103900e-03, 7.03700073e-03
-9.30670090e-03, 7.04701059e-03
-9.30236466e-03, 7.05702044e-03
-9.29802470e-03, 7.06703030e-03
-9.29368846e-03, 7.07704015e-03
-9.28935129e-03, 7.08705001e-03
-9.28501412e-03, 7.09705986e-03
-9.28067509e-03, 7.10706972e-03
-9.27633978e-03, 7.11707957e-03
-9.27200262e-03, 7.12708943e-03
-9.26766358e-03, 7.13709928e-03
-9.26332735e-03, 7.14710914e-03
-9.25898924e-03, 7.15711899e-03
-9.25465301e-03, 7.16712885e-03
-9.25031491e-03, 7.17713870e-03
-9.24597774e-03, 7.18714856e-03
-9.24164057e-03, 7.19715841e-03
-9.23730247e-03, 7.20716827e-03
