u,y
-1.70645565e-02, 1.84183929e-03
-1.72765236e-02, 1.85184926e-03
-1.74884908e-02, 1.86185923e-03
-1.76823027e-02, 1.87186920e-03
-1.78037751e-02, 1.88187917e-03
-1.79252457e-02, 1.89188914e-03
-1.80467200e-02, 1.90189912e-03
-1.81681924e-02, 1.91190909e-03
-1.82896629e-02, 1.92191906e-03
-1.84052121e-02, 1.93192903e-03
-1.85101200e-02, 1.94193900e-03
-1.86150260e-02, 1.95194897e-03
-1.87199339e-02, 1.96195906e-03
-1.88248418e-02, 1.97196915e-03
-1.89297497e-02, 1.98197924e-03
-1.90346651e-02, 1.99198932e-03
-1.91024765e-02, 2.00199941e-03
-1.91543754e-02, 2.01200950e-03
-1.92062780e-02, 2.02201959e-03
-1.92581750e-02, 2.03202968e-03
-1.93100777e-02, 2.04203976e-03
-1.93619765e-02, 2.05204985e-03
-1.94138773e-02, 2.06205994e-03
-1.94657817e-02, 2.07207003e-03
-1.95176788e-02, 2.08208011e-03
-1.95717104e-02, 2.09209020e-03
-1.96295008e-02, 2.10210029e-03
-1.96872875e-02, 2.11211038e-03
-1.97450779e-02, 2.12212047e-03
-1.98023673e-02, 2.13213055e-03
-1.98264793e-02, 2.14214064e-03
-1.98505931e-02, 2.15215073e-03
-1.98730826e-02, 2.16216082e-03
-1.98899936e-02, 2.17217091e-03
-1.99069008e-02, 2.18218099e-03
-1.99238118e-02, 2.19219108e-03
-1.99407190e-02, 2.20220117e-03
-1.99576281e-02, 2.21221126e-03
-1.99745372e-02, 2.22222134e-03
-1.99914500e-02, 2.23223143e-03
-2.00083535e-02, 2.24224152e-03
-2.00252607e-02, 2.25225161e-03
-2.00421754e-02, 2.26226170e-03
-2.00590808e-02, 2.27227178e-03
-2.00657304e-02, 2.28228187e-03
-2.00645477e-02, 2.29229196e-03
-2.00633667e-02, 2.30230205e-03
-2.00621895e-02, 2.31231214e-03
-2.00610068e-02, 2.32232222e-03
-2.00598240e-02, 2.33233231e-03
-2.00586431e-02, 2.34234240e-03
-2.00574603e-02, 2.35235249e-03
-2.00562775e-02, 2.36236257e-03
-2.00550985e-02, 2.37237266e-03
-2.00539194e-02, 2.38238275e-03
-2.00527385e-02, 2.39239284e-03
-2.00515557e-02, 2.40240293e-03
-2.00503748e-02, 2.41241301e-03
-2.00457051e-02, 2.42242310e-03
-2.00387593e-02, 2.43243319e-03
-2.00231727e-02, 2.44244328e-03
-2.00075842e-02, 2.45245337e-03
-1.99923236e-02, 2.46246345e-03
-1.99772641e-02, 2.47247354e-03
-1.99622028e-02, 2.48248363e-03
-1.99471414e-02, 2.49249372e-03
-1.99320838e-02, 2.50250380e-03
-1.99170243e-02, 2.51251389e-03
-1.99019685e-02, 2.52252398e-03
-1.98869109e-02, 2.53253407e-03
-1.98718496e-02, 2.54254416e-03
-1.98567882e-02, 2.55255424e-03
-1.98417306e-02, 2.56256433e-03
-1.98266730e-02, 2.57257442e-03
-1.98116153e-02, 2.58258451e-03
-1.97923463e-02, 2.59259460e-03
-1.97722670e-02, 2.60260468e-03
-1.97521858e-02, 2.61261477e-03
-1.97321121e-02, 2.62262486e-03
-1.97120346e-02, 2.63263495e-03
-1.96919590e-02, 2.64264503e-03
-1.96718816e-02, 2.65265512e-03
-1.96507853e-02, 2.66266521e-03
-1.96289960e-02, 2.67267530e-03
-1.96072049e-02, 2.68268539e-03
-1.95854176e-02, 2.69269547e-03
-1.95636284e-02, 2.70270556e-03
-1.95417255e-02, 2.71271565e-03
-1.95200518e-02, 2.72272574e-03
-1.94982626e-02, 2.73273583e-03
-1.94764752e-02, 2.74274591e-03
-1.94540098e-02, 2.75275600e-03
-1.94314718e-02, 2.76276609e-03
-1.94089357e-02, 2.77277618e-03
-1.93863977e-02, 2.78278627e-03
-1.93638597e-02, 2.79279635e-03
-1.93413254e-02, 2.80280644e-03
-1.93187892e-02, 2.81281653e-03
-1.92962550e-02, 2.82282662e-03
-1.92737207e-02, 2.83283670e-03
-1.92511827e-02, 2.84284679e-03
-1.92286484e-02, 2.85285688e-03
-1.92061104e-02, 2.86286697e-03
-1.91834569e-02, 2.87287706e-03
-1.91607624e-02, 2.88288714e-03
-1.91380717e-02, 2.89289723e-03
-1.91153772e-02, 2.90290732e-03
-1.90919209e-02, 2.91291741e-03
-1.90682542e-02, 2.92292750e-03
-1.90440919e-02, 2.93293758e-03
-1.90174691e-02, 2.94294767e-03
-1.89908408e-02, 2.95295776e-03
-1.89642124e-02, 2.96296785e-03
-1.89375263e-02, 2.97297793e-03
-1.89109631e-02, 2.98298802e-03
-1.88843384e-02, 2.99299811e-03
-1.88577119e-02, 3.00300820e-03
-1.88310836e-02, 3.01301829e-03
-1.88044570e-02, 3.02302837e-03
-1.87778343e-02, 3.03303846e-03
-1.87512040e-02, 3.04304855e-03
-1.87245812e-02, 3.05305864e-03
-1.86979547e-02, 3.06306873e-03
-1.86690725e-02, 3.07307881e-03
-1.86397079e-02, 3.08308890e-03
-1.86103433e-02, 3.09309899e-03
-1.85809806e-02, 3.10310908e-03
-1.85516179e-02, 3.11311916e-03
-1.85222514e-02, 3.12312925e-03
-1.84939951e-02, 3.13313934e-03
-1.84659995e-02, 3.14314943e-03
-1.84380114e-02, 3.15315952e-03
-1.84100214e-02, 3.16316960e-03
-1.83820296e-02, 3.17317969e-03
-1.83540378e-02, 3.18318978e-03
-1.83260478e-02, 3.19319987e-03
-1.82980578e-02, 3.20320996e-03
-1.82700660e-02, 3.21322004e-03
-1.82432570e-02, 3.22323013e-03
-1.82169247e-02, 3.23324022e-03
-1.81905944e-02, 3.24325031e-03
-1.81642640e-02, 3.25326039e-03
-1.81379337e-02, 3.26327048e-03
-1.81116015e-02, 3.27328057e-03
-1.80852711e-02, 3.28329066e-03
-1.80589426e-02, 3.29330075e-03
-1.80326123e-02, 3.30331083e-03
-1.80062819e-02, 3.31332092e-03
-1.79799516e-02, 3.32333101e-03
-1.79536231e-02, 3.33334110e-03
-1.79272909e-02, 3.34335119e-03
-1.79009605e-02, 3.35336127e-03
-1.78742334e-02, 3.36337136e-03
-1.78473815e-02, 3.37338145e-03
-1.78211015e-02, 3.38339154e-03
-1.77949406e-02, 3.39340162e-03
-1.77681353e-02, 3.40341171e-03
-1.77410860e-02, 3.41342180e-03
-1.77140329e-02, 3.42343189e-03
-1.76869798e-02, 3.43344198e-03
-1.76599249e-02, 3.44345206e-03
-1.76328756e-02, 3.45346215e-03
-1.76058225e-02, 3.46347224e-03
-1.75787695e-02, 3.47348233e-03
-1.75517164e-02, 3.48349242e-03
-1.75246652e-02, 3.49350250e-03
-1.74976140e-02, 3.50351259e-03
-1.74705610e-02, 3.51352268e-03
-1.74435079e-02, 3.52353277e-03
-1.74164530e-02, 3.53354285e-03
-1.73899382e-02, 3.54355294e-03
-1.73645914e-02, 3.55356303e-03
-1.73392463e-02, 3.56357312e-03
-1.73139013e-02, 3.57358321e-03
-1.72885545e-02, 3.58359329e-03
-1.72632113e-02, 3.59360338e-03
-1.72378663e-02, 3.60361347e-03
-1.72125176e-02, 3.61362356e-03
-1.71871763e-02, 3.62363365e-03
-1.71618275e-02, 3.63364373e-03
-1.71364844e-02, 3.64365382e-03
-1.71111394e-02, 3.65366391e-03
-1.70857906e-02, 3.66367400e-03
-1.70605052e-02, 3.67368408e-03
-1.70353130e-02, 3.68369417e-03
-1.70101840e-02, 3.69370426e-03
-1.69850551e-02, 3.70371435e-03
-1.69599224e-02, 3.71372444e-03
-1.69347916e-02, 3.72373452e-03
-1.69084147e-02, 3.73374461e-03
-1.68810971e-02, 3.74375470e-03
-1.68537814e-02, 3.75376479e-03
-1.68264676e-02, 3.76377488e-03
-1.67991519e-02, 3.77378496e-03
-1.67718362e-02, 3.78379505e-03
-1.67445224e-02, 3.79380514e-03
-1.67172067e-02, 3.80381523e-03
-1.66898910e-02, 3.81382531e-03
-1.66625753e-02, 3.82383540e-03
-1.66352596e-02, 3.83384549e-03
-1.66079402e-02, 3.84385558e-03
-1.65806264e-02, 3.85386567e-03
-1.65533107e-02, 3.86387575e-03
-1.65259968e-02, 3.87388584e-03
-1.64984576e-02, 3.88389593e-03
-1.64706409e-02, 3.89390602e-03
-1.64428260e-02, 3.90391611e-03
-1.64151099e-02, 3.91392596e-03
-1.63878649e-02, 3.92393582e-03
-1.63599253e-02, 3.93394567e-03
-1.63318831e-02, 3.94395553e-03
-1.63038447e-02, 3.95396538e-03
-1.62758045e-02, 3.96397524e-03
-1.62477661e-02, 3.97398509e-03
-1.62197240e-02, 3.98399495e-03
-1.61916837e-02, 3.99400480e-03
-1.61636453e-02, 4.00401466e-03
-1.61356051e-02, 4.01402451e-03
-1.61075629e-02, 4.02403437e-03
-1.60792619e-02, 4.03404422e-03
-1.60514824e-02, 4.04405408e-03
-1.60234403e-02, 4.05406393e-03
-1.59954019e-02, 4.06407379e-03
-1.59673616e-02, 4.07408364e-03
-1.59393214e-02, 4.08409350e-03
-1.59112811e-02, 4.09410335e-03
-1.58835631e-02, 4.10411321e-03
-1.58570912e-02, 4.11412306e-03
-1.58306193e-02, 4.12413292e-03
-1.58041455e-02, 4.13414277e-03
-1.57776754e-02, 4.14415263e-03
-1.57512017e-02, 4.15416248e-03
-1.57247297e-02, 4.16417234e-03
-1.56982560e-02, 4.17418219e-03
-1.56717841e-02, 4.18419205e-03
-1.56453121e-02, 4.19420190e-03
-1.56188393e-02, 4.20421176e-03
-1.55923674e-02, 4.21422161e-03
-1.55658945e-02, 4.22423147e-03
-1.55394226e-02, 4.23424132e-03
-1.55129489e-02, 4.24425118e-03
-1.54864769e-02, 4.25426103e-03
-1.54600032e-02, 4.26427089e-03
-1.54335303e-02, 4.27428074e-03
-1.54070584e-02, 4.28429060e-03
-1.53805856e-02, 4.29430045e-03
-1.53541137e-02, 4.30431031e-03
-1.53275877e-02, 4.31432016e-03
-1.53007517e-02, 4.32433002e-03
-1.52738309e-02, 4.33433987e-03
-1.52469100e-02, 4.34434973e-03
-1.52199883e-02, 4.35435958e-03
-1.51930647e-02, 4.36436944e-03
-1.51661448e-02, 4.37437929e-03
-1.51392231e-02, 4.38438915e-03
-1.51123004e-02, 4.39439900e-03
-1.50853815e-02, 4.40440886e-03
-1.50584597e-02, 4.41441871e-03
-1.50315370e-02, 4.42442857e-03
-1.50046144e-02, 4.43443842e-03
-1.49776936e-02, 4.44444828e-03
-1.49507746e-02, 4.45445813e-03
-1.49238529e-02, 4.46446799e-03
-1.48969665e-02, 4.47447784e-03
-1.48700122e-02, 4.48448770e-03
-1.48430876e-02, 4.49449755e-03
-1.48161687e-02, 4.50450741e-03
-1.47892460e-02, 4.51451726e-03
-1.47623252e-02, 4.52452712e-03
-1.47357546e-02, 4.53453697e-03
-1.47106871e-02, 4.54454683e-03
-1.46856196e-02, 4.55455668e-03
-1.46605540e-02, 4.56456654e-03
-1.46354884e-02, 4.57457639e-03
-1.46104237e-02, 4.58458625e-03
-1.45853572e-02, 4.59459610e-03
-1.45602934e-02, 4.60460596e-03
-1.45352259e-02, 4.61461581e-03
-1.45101603e-02, 4.62462567e-03
-1.44850910e-02, 4.63463552e-03
-1.44600263e-02, 4.64464538e-03
-1.44349597e-02, 4.65465523e-03
-1.44098941e-02, 4.66466509e-03
-1.43845491e-02, 4.67467494e-03
-1.43590085e-02, 4.68468480e-03
-1.43334670e-02, 4.69469465e-03
-1.43079255e-02, 4.70470451e-03
-1.42823849e-02, 4.71471436e-03
-1.42568443e-02, 4.72472422e-03
-1.42313028e-02, 4.73473407e-03
-1.42057613e-02, 4.74474393e-03
-1.41800866e-02, 4.75475378e-03
-1.41532309e-02, 4.76476364e-03
-1.41263735e-02, 4.77477349e-03
-1.40995160e-02, 4.78478335e-03
-1.40726604e-02, 4.79479320e-03
-1.40458047e-02, 4.80480306e-03
-1.40189491e-02, 4.81481291e-03
-1.39920935e-02, 4.82482277e-03
-1.39652360e-02, 4.83483262e-03
-1.39383795e-02, 4.84484248e-03
-1.39115229e-02, 4.85485233e-03
-1.38846664e-02, 4.86486219e-03
-1.38579002e-02, 4.87487204e-03
-1.38312113e-02, 4.88488190e-03
-1.38045205e-02, 4.89489175e-03
-1.37778297e-02, 4.90490161e-03
-1.37511399e-02, 4.91491146e-03
-1.37244500e-02, 4.92492132e-03
-1.36977592e-02, 4.93493117e-03
-1.36710685e-02, 4.94494103e-03
-1.36443786e-02, 4.95495088e-03
-1.36176897e-02, 4.96496074e-03
-1.35913230e-02, 4.97497059e-03
-1.35678733e-02, 4.98498045e-03
-1.35444226e-02, 4.99499030e-03
-1.35209709e-02, 5.00500016e-03
-1.34975202e-02, 5.01501001e-03
-1.34740695e-02, 5.02501987e-03
-1.34506188e-02, 5.03502972e-03
-1.34271681e-02, 5.04503958e-03
-1.34037174e-02, 5.05504943e-03
-1.33801606e-02, 5.06505929e-03
-1.33565217e-02, 5.07506914e-03
-1.33328838e-02, 5.08507900e-03
-1.33092431e-02, 5.09508885e-03
-1.32856043e-02, 5.10509871e-03
-1.32619664e-02, 5.11510856e-03
-1.32383266e-02, 5.12511842e-03
-1.32146869e-02, 5.13512827e-03
-1.31910481e-02, 5.14513813e-03
-1.31674092e-02, 5.15514798e-03
-1.31437704e-02, 5.16515784e-03
-1.31201334e-02, 5.17516769e-03
-1.30964946e-02, 5.18517755e-03
-1.30728558e-02, 5.19518740e-03
-1.30492179e-02, 5.20519726e-03
-1.30255790e-02, 5.21520711e-03
-1.30019411e-02, 5.22521697e-03
-1.29782623e-02, 5.23522682e-03
-1.29543655e-02, 5.24523668e-03
-1.29304687e-02, 5.25524653e-03
-1.29065700e-02, 5.26525639e-03
-1.28826750e-02, 5.27526625e-03
-1.28587782e-02, 5.28527610e-03
-1.28348824e-02, 5.29528596e-03
-1.28109828e-02, 5.30529581e-03
-1.27870869e-02, 5.31530567e-03
-1.27631892e-02, 5.32531552e-03
-1.27392923e-02, 5.33532538e-03
-1.27153955e-02, 5.34533523e-03
-1.26914978e-02, 5.35534509e-03
-1.26676001e-02, 5.36535494e-03
-1.26437023e-02, 5.37536480e-03
-1.26198046e-02, 5.38537465e-03
-1.25959069e-02, 5.39538451e-03
-1.25720110e-02, 5.40539436e-03
-1.25481114e-02, 5.41540422e-03
-1.25242155e-02, 5.42541407e-03
-1.25003159e-02, 5.43542393e-03
-1.24764210e-02, 5.44543378e-03
-1.24525120e-02, 5.45544364e-03
-1.24285687e-02, 5.46545349e-03
-1.24046225e-02, 5.47546335e-03
-1.23806782e-02, 5.48547320e-03
-1.23567525e-02, 5.49548306e-03
-1.23331863e-02, 5.50549291e-03
-1.23096202e-02, 5.51550277e-03
-1.22859143e-02, 5.52551262e-03
-1.22612808e-02, 5.53552248e-03
-1.22366473e-02, 5.54553233e-03
-1.22120120e-02, 5.55554219e-03
-1.21873785e-02, 5.56555204e-03
-1.21627431e-02, 5.57556190e-03
-1.21381097e-02, 5.58557175e-03
-1.21134752e-02, 5.59558161e-03
-1.20888408e-02, 5.60559146e-03
-1.20642092e-02, 5.61560132e-03
-1.20395729e-02, 5.62561117e-03
-1.20149385e-02, 5.63562103e-03
-1.19903041e-02, 5.64563088e-03
-1.19656678e-02, 5.65564074e-03
-1.19410343e-02, 5.66565059e-03
-1.19164009e-02, 5.67566045e-03
-1.18917655e-02, 5.68567030e-03
-1.18675195e-02, 5.69568016e-03
-1.18424958e-02, 5.70569001e-03
-1.18178604e-02, 5.71569987e-03
-1.17932241e-02, 5.72570972e-03
-1.17685897e-02, 5.73571958e-03
-1.17439553e-02, 5.74572943e-03
-1.17193181e-02, 5.75573929e-03
-1.16967242e-02, 5.76574914e-03
-1.16742849e-02, 5.77575900e-03
-1.16518429e-02, 5.78576885e-03
-1.16294036e-02, 5.79577871e-03
-1.16069634e-02, 5.80578856e-03
-1.15845241e-02, 5.81579842e-03
-1.15620848e-02, 5.82580827e-03
-1.15396436e-02, 5.83581813e-03
-1.15172025e-02, 5.84582798e-03
-1.14947641e-02, 5.85583784e-03
-1.14723248e-02, 5.86584769e-03
-1.14498846e-02, 5.87585755e-03
-1.14274435e-02, 5.88586740e-03
-1.14050051e-02, 5.89587726e-03
-1.13825649e-02, 5.90588711e-03
-1.13601247e-02, 5.91589697e-03
-1.13376854e-02, 5.92590682e-03
-1.13152470e-02, 5.93591668e-03
-1.12928059e-02, 5.94592653e-03
-1.12703657e-02, 5.95593639e-03
-1.12479264e-02, 5.96594624e-03
-1.12254862e-02, 5.97595610e-03
-1.12030469e-02, 5.98596595e-03
-1.11807659e-02, 5.99597581e-03
-1.11600161e-02, 6.00598566e-03
-1.11392662e-02, 6.01599552e-03
-1.11175356e-02, 6.02600537e-03
-1.10946484e-02, 6.03601523e-03
-1.10717602e-02, 6.04602508e-03
-1.10489335e-02, 6.05603494e-03
-1.10261114e-02, 6.06604479e-03
-1.10032912e-02, 6.07605465e-03
-1.09804701e-02, 6.08606450e-03
-1.09576480e-02, 6.09607436e-03
-1.09348260e-02, 6.10608421e-03
-1.09120049e-02, 6.11609407e-03
-1.08891837e-02, 6.12610392e-03
-1.08663617e-02, 6.13611378e-03
-1.08435415e-02, 6.14612363e-03
-1.08207194e-02, 6.15613349e-03
-1.07978983e-02, 6.16614334e-03
-1.07750762e-02, 6.17615320e-03
-1.07522551e-02, 6.18616305e-03
-1.07294330e-02, 6.19617291e-03
-1.07066128e-02, 6.20618276e-03
-1.06837889e-02, 6.21619262e-03
-1.06609687e-02, 6.22620247e-03
-1.06381467e-02, 6.23621233e-03
-1.06153246e-02, 6.24622218e-03
-1.05925025e-02, 6.25623204e-03
-1.05696814e-02, 6.26624189e-03
-1.05468594e-02, 6.27625175e-03
-1.05240364e-02, 6.28626160e-03
-1.05024949e-02, 6.29627146e-03
-1.04810484e-02, 6.30628131e-03
-1.04596047e-02, 6.31629117e-03
-1.04381600e-02, 6.32630102e-03
-1.04167126e-02, 6.33631088e-03
-1.03952680e-02, 6.34632073e-03
-1.03738233e-02, 6.35633059e-03
-1.03523768e-02, 6.36634044e-03
-1.03309313e-02, 6.37635030e-03
-1.03094857e-02, 6.38636015e-03
-1.02880411e-02, 6.39637001e-03
-1.02665946e-02, 6.40637986e-03
-1.02451500e-02, 6.41638972e-03
-1.02237053e-02, 6.42639957e-03
-1.02022598e-02, 6.43640943e-03
-1.01808142e-02, 6.44641928e-03
-1.01593686e-02, 6.45642914e-03
-1.01379231e-02, 6.46643899e-03
-1.01164766e-02, 6.47644885e-03
-1.00950319e-02, 6.48645870e-03
-1.00722583e-02, 6.49646856e-03
-1.00494269e-02, 6.50647841e-03
-1.00265993e-02, 6.51648827e-03
-1.00037660e-02, 6.52649812e-03
-9.98093653e-03, 6.53650798e-03
-9.95810702e-03, 6.54651783e-03
-9.93527938e-03, 6.55652769e-03
-9.91535746e-03, 6.56653754e-03
-9.89544019e-03, 6.57654740e-03
-9.87552479e-03, 6.58655725e-03
-9.85560752e-03, 6.59656711e-03
-9.83569212e-03, 6.60657696e-03
-9.81577579e-03, 6.61658682e-03
-9.79586039e-03, 6.62659667e-03
-9.77594312e-03, 6.63660653e-03
-9.75602679e-03, 6.64661638e-03
-9.73522011e-03, 6.65662624e-03
-9.71420296e-03, 6.66663609e-03
-9.69318766e-03, 6.67664595e-03
-9.67217050e-03, 6.68665580e-03
-9.65115521e-03, 6.69666566e-03
-9.63013899e-03, 6.70667551e-03
-9.60912183e-03, 6.71668537e-03
-9.58810654e-03, 6.72669522e-03
-9.56708938e-03, 6.73670508e-03
-9.54607408e-03, 6.74671493e-03
-9.52505693e-03, 6.75672479e-03
-9.50404163e-03, 6.76673464e-03
-9.48302634e-03, 6.77674450e-03
-9.46200825e-03, 6.78675435e-03
-9.44099389e-03, 6.79676421e-03
-9.41997766e-03, 6.80677406e-03
-9.39896144e-03, 6.81678392e-03
-9.37794521e-03, 6.82679377e-03
-9.35688894e-03, 6.83680363e-03
-9.33557749e-03, 6.84681349e-03
-9.31426510e-03, 6.85682334e-03
-9.29295272e-03, 6.86683320e-03
-9.27164033e-03, 6.87684305e-03
-9.25032794e-03, 6.88685291e-03
-9.22901742e-03, 6.89686276e-03
-9.20770504e-03, 6.90687262e-03
-9.18639265e-03, 6.91688247e-03
-9.16508026e-03, 6.92689233e-03
-9.14376881e-03, 6.93690218e-03
-9.12245549e-03, 6.94691204e-03
-9.10114404e-03, 6.95692189e-03
-9.07983072e-03, 6.96693175e-03
-9.05852020e-03, 6.97694160e-03
-9.03720688e-03, 6.98695146e-03
-9.01589449e-03, 6.99696131e-03
-8.99458118e-03, 7.00697117e-03
-8.97327065e-03, 7.01698102e-03
-8.95207748e-03, 7.02699088e-03
-8.93109664e-03, 7.03700073e-03
-8.91011767e-03, 7.04701059e-03
-8.88913777e-03, 7.05702044e-03
-8.86815786e-03, 7.06703030e-03
